v,m,t
"[[1.95673901e-02 7.49559918e-02 6.51100915e-02 1.73578246e-01
  3.73608282e-03 5.79171088e-02 6.82002599e-37 2.45310799e-32
  3.22321107e-02 5.79835283e-01 8.29432750e-33 1.06490069e-32
  1.66016474e-33 4.76026390e-01 4.11041420e-03 8.18358604e-34
  0.00000000e+00 0.00000000e+00 3.54869402e-33 6.95886253e-34]]","[[ 1.39883488e-01 -2.73780919e-01  2.55166792e-01  4.16627226e-01
   6.11235046e-02  2.40659736e-01 -8.25834486e-19  1.56624008e-16
   1.79533035e-01  7.61469161e-01 -9.10731986e-17 -1.03194025e-16
  -4.07451192e-17  6.89946657e-01  6.41125121e-02 -2.86069678e-17
   0.00000000e+00  0.00000000e+00 -5.95709159e-17  2.63796560e-17]]",1
"[[3.92455111e-02 1.50063768e-01 1.30683658e-01 3.45392484e-01
  7.28182018e-03 1.16069967e-01 3.63457276e-32 5.44745798e-32
  6.41917068e-02 1.15355724e+00 2.61146626e-32 1.27463861e-32
  2.56868573e-33 9.45014361e-01 8.14444764e-03 8.96851248e-34
  0.00000000e+00 0.00000000e+00 3.53766856e-33 6.88927390e-34]]","[[ 2.66869587e-01 -5.21824933e-01  4.86991650e-01  7.91557855e-01
   1.14870140e-01  4.58940681e-01 -1.91387035e-16 -3.27876680e-17
   3.41251424e-01  1.44658456e+00  5.18372540e-17 -1.39820010e-16
  -6.70864360e-17  1.30924570e+00  1.21538065e-01 -3.50562780e-17
   0.00000000e+00  0.00000000e+00 -4.86679689e-17  2.37416904e-17]]",2
"[[5.90337001e-02 2.25321261e-01 1.96718423e-01 5.15451376e-01
  1.06414080e-02 1.74455225e-01 5.24817077e-32 6.11083917e-32
  9.58786131e-02 1.72120350e+00 2.59115789e-32 3.58026789e-32
  3.89159176e-32 1.40702119e+00 1.21014028e-02 8.87882735e-34
  0.00000000e+00 0.00000000e+00 3.50229188e-33 3.32295577e-33]]","[[ 3.82241222e-01 -7.46695017e-01  6.97795089e-01  1.12895077e+00
   1.61969865e-01  6.57067018e-01 -3.00698468e-16 -1.14235271e-16
   4.86928460e-01  2.06296607e+00  3.90336256e-17 -2.78100140e-16
   1.30339062e-16  1.86494838e+00  1.72932663e-01 -3.15506502e-17
   0.00000000e+00  0.00000000e+00 -4.38011721e-17  7.27573808e-17]]",3
"[[7.89312622e-02 3.00726411e-01 2.63212047e-01 6.83763639e-01
  1.38190738e-02 2.33069551e-01 7.66628110e-32 9.13537849e-32
  1.27292704e-01 2.28281143e+00 3.94879696e-32 4.96622478e-32
  4.79625890e-32 1.86210363e+00 1.59806236e-02 1.55645373e-32
  0.00000000e+00 0.00000000e+00 3.46726896e-33 3.37508981e-33]]","[[ 4.87153046e-01 -9.50698016e-01  8.89665745e-01  1.43254912e+00
   2.03079771e-01  8.37040755e-01 -1.13447450e-16  7.28483740e-17
   6.18160258e-01  2.61747165e+00  1.52754693e-16 -3.69527686e-16
   2.01669528e-17  2.36340073e+00  2.18886806e-01 -1.49579468e-16
   0.00000000e+00  0.00000000e+00 -3.94210548e-17  5.62424000e-17]]",4
"[[9.89374704e-02 3.76277171e-01 3.30162131e-01 8.50338045e-01
  1.68190768e-02 2.91909630e-01 7.71048694e-32 9.07011577e-32
  1.58433905e-01 2.83841822e+00 5.44781587e-32 6.91479444e-32
  7.48446255e-32 2.31031794e+00 1.97814958e-02 1.54088919e-32
  0.00000000e+00 0.00000000e+00 3.43259627e-33 3.34133892e-33]]","[[ 5.82644263e-01 -1.13591026e+00  1.06448356e+00  1.70572192e+00
   2.38791377e-01  1.00066394e+00 -6.73365367e-17  4.94108084e-17
   7.36383472e-01  3.11627356e+00  1.34426616e-17 -4.73933748e-16
  -1.47263352e-16  2.81031415e+00  2.59932046e-01 -1.34621521e-16
   0.00000000e+00  0.00000000e+00 -3.54789494e-17  5.06181600e-17]]",5
"[[1.19051565e-01 4.51971507e-01 3.97566216e-01 1.01518343e+00
  1.96457076e-02 3.50972169e-01 7.65904267e-32 9.61447845e-32
  1.89302191e-01 3.38806080e+00 6.52448669e-32 9.20796019e-32
  7.65623633e-32 2.75171987e+00 2.35034486e-02 1.52548030e-32
  0.00000000e+00 0.00000000e+00 4.62359261e-33 3.30792553e-33]]","[[ 6.69650168e-01 -1.30420060e+00  1.22394065e+00  1.95150146e+00
   2.69637203e-01  1.14955866e+00 -7.66218077e-17  1.24160620e-16
   8.42891245e-01  3.56492692e+00 -9.42570922e-17 -2.72842172e-16
  -8.28763269e-17  3.21082886e+00  2.96546890e-01 -1.21159369e-16
   0.00000000e+00  0.00000000e+00  3.07354967e-18  4.55563440e-17]]",6
"[[1.39272752e-01 5.27807401e-01 4.65421793e-01 1.17830868e+00
  2.23032877e-02 4.10253898e-01 1.18641339e-31 9.95121932e-32
  2.19897585e-01 3.93177592e+00 6.49502182e-32 9.16944924e-32
  8.55803905e-32 3.18636472e+00 2.71459549e-02 1.51022549e-32
  0.00000000e+00 0.00000000e+00 4.57735669e-33 4.10846304e-33]]","[[ 7.49012533e-01 -1.45725119e+00  1.36956009e+00  2.17261696e+00
   2.96096672e-01  1.28518502e+00  1.37962620e-16  1.77538605e-16
   9.38847553e-01  3.96843142e+00 -6.59157800e-17 -2.22413053e-16
  -1.73501033e-16  3.56957099e+00  3.29162104e-01 -1.09043432e-16
   0.00000000e+00  0.00000000e+00  2.76619470e-18  6.98731319e-17]]",7
"[[1.59600205e-01 6.03782852e-01 5.33726299e-01 1.33972276e+00
  2.47961690e-02 4.69751574e-01 1.28422241e-31 9.96933176e-32
  2.50220162e-01 4.46960013e+00 6.51203033e-32 1.02177149e-31
  8.66531386e-32 3.61430728e+00 3.07085323e-02 1.49512324e-32
  0.00000000e+00 0.00000000e+00 4.53158312e-33 4.06737841e-33]]","[[ 8.21488958e-01 -1.59657611e+00  1.50271281e+00  2.37152490e+00
   3.18601438e-01  1.40885735e+00  2.28891311e-16  1.94081191e-16
   1.02530013e+00  4.33128688e+00 -3.06957670e-17 -3.06940664e-16
  -1.12235648e-16  3.89070400e+00  3.58165494e-01 -9.81390886e-17
   0.00000000e+00  0.00000000e+00  2.48957523e-18  6.28858187e-17]]",8
"[[1.80033060e-01 6.79895878e-01 6.02477124e-01 1.49943469e+00
  2.71287331e-02 5.29461978e-01 1.32088390e-31 9.94287591e-32
  2.80270046e-01 5.00156975e+00 8.59331142e-32 1.10318432e-31
  9.97154205e-32 4.03560189e+00 3.41907438e-02 3.34551735e-32
  0.00000000e+00 0.00000000e+00 2.53053702e-32 4.26342282e-33]]","[[ 8.87761279e-01 -1.72353821e+00  1.62463280e+00  2.55043630e+00
   3.37540171e-01  1.52175877e+00  1.35643301e-16  1.47610649e-16
   1.10319208e+00  4.65754322e+00  1.18879830e-16 -3.71970445e-16
  -2.19032477e-16  4.17797500e+00  3.83906210e-01  4.82524666e-17
   0.00000000e+00  0.00000000e+00  1.46528881e-16  4.12115878e-17]]",9
"[[2.00570421e-01 7.56144517e-01 6.71671616e-01 1.65745356e+00
  2.93053909e-02 5.89381923e-01 1.31191651e-31 9.92319282e-32
  3.10047409e-01 5.52772092e+00 8.72202194e-32 1.32356283e-31
  9.92105863e-32 4.45030245e+00 3.75921988e-02 4.38984084e-32
  0.00000000e+00 0.00000000e+00 2.63911217e-32 4.22078860e-33]]","[[ 9.48443144e-01 -1.83936419e+00  1.73643082e+00  2.71134124e+00
   3.53262866e-01  1.62495431e+00  1.01484203e-16  1.61088861e-16
   1.17337236e+00  4.95084546e+00  1.53321495e-16 -1.82651623e-16
  -1.74940945e-16  4.43475631e+00  4.06698613e-01  1.47243339e-16
   0.00000000e+00  0.00000000e+00  1.68465680e-16  3.70904290e-17]]",10
