v,m,t
"[[1.46551607e-31 1.54447685e-01 2.49588680e-01 4.62927339e-01
  2.49305918e-34 5.51759145e-32 4.94243816e-02 2.82742377e-01
  4.86587902e-32 2.94144557e-34 3.12398328e-01 2.26454018e-01
  0.00000000e+00 0.00000000e+00 1.87262361e-34 0.00000000e+00]]","[[ 3.82820594e-16  3.92998326e-01 -4.99588511e-01 -6.80387638e-01
  -1.57894242e-17  2.34895540e-16  2.22315950e-01  5.31735250e-01
   2.20587375e-16 -1.71506430e-17  5.58926049e-01 -4.75871850e-01
   0.00000000e+00  0.00000000e+00 -1.36843838e-17  0.00000000e+00]]",1
"[[1.45172104e-31 3.05384891e-01 4.96667066e-01 9.19890794e-01
  2.05091955e-31 1.60028054e-31 9.79752691e-02 5.62510363e-01
  6.51481902e-32 2.82578688e-32 6.20538725e-01 4.50660030e-01
  0.00000000e+00 0.00000000e+00 3.94040675e-33 0.00000000e+00]]","[[ 3.35264206e-16  7.44187524e-01 -9.49203751e-01 -1.29175503e+00
   4.38387731e-16  5.36065651e-16  4.21545709e-01  1.01015876e+00
   6.82367042e-17 -1.82667949e-16  1.06094417e+00 -9.04173888e-01
   0.00000000e+00  0.00000000e+00 -7.35941391e-17  0.00000000e+00]]",2
"[[1.66023817e-31 4.52851253e-01 7.41254061e-01 1.37094468e+00
  2.12020244e-31 1.59910347e-31 1.45661939e-01 8.39327379e-01
  6.80661953e-32 4.89795560e-32 9.24460341e-01 6.72633911e-01
  0.00000000e+00 0.00000000e+00 4.11466262e-33 0.00000000e+00]]","[[ 4.51081128e-16  1.05773812e+00 -1.35383684e+00 -1.84099886e+00
   2.99790271e-16  5.20963294e-16  5.99995814e-01  1.44059573e+00
   1.21158218e-16 -3.09329639e-16  1.51174023e+00 -1.28965615e+00
   0.00000000e+00  0.00000000e+00 -8.08518361e-17  0.00000000e+00]]",3
"[[1.68768577e-31 5.96886268e-01 9.83368411e-01 1.81614290e+00
  2.10005979e-31 2.25760428e-31 1.92493605e-01 1.11321668e+00
  1.85029092e-31 4.87274485e-32 1.22420205e+00 8.92391408e-01
  0.00000000e+00 0.00000000e+00 4.15814389e-33 0.00000000e+00]]","[[ 4.72343173e-16  1.33740370e+00 -1.71797982e+00 -2.33432622e+00
   2.80103847e-16  2.09157157e-16  7.59742188e-01  1.82783887e+00
  -2.33949673e-16 -2.93813812e-16  1.91643158e+00 -1.63659372e+00
   0.00000000e+00  0.00000000e+00 -8.19659945e-17  0.00000000e+00]]",4
"[[1.67406943e-31 7.37529291e-01 1.22302871e+00 2.25553896e+00
  2.15744159e-31 2.84719219e-31 2.38479414e-01 1.38420138e+00
  1.83616654e-31 9.18253684e-32 1.51980245e+00 1.10994814e+00
  0.00000000e+00 0.00000000e+00 6.95670507e-33 0.00000000e+00]]","[[ 4.07051942e-16  1.58656264e+00 -2.04567557e+00 -2.77732356e+00
   1.63559629e-16  4.35660915e-16  9.02653203e-01  2.17620173e+00
  -2.31479638e-16 -5.56617563e-17  2.27962392e+00 -1.94883418e+00
   0.00000000e+00  0.00000000e+00 -2.04764066e-17  0.00000000e+00]]",5
"[[2.61599769e-31 8.74819544e-01 1.46025339e+00 2.68918597e+00
  2.13711963e-31 3.35523187e-31 2.83628452e-01 1.65230442e+00
  1.85770701e-31 1.09728815e-31 1.81129990e+00 1.32531961e+00
  0.00000000e+00 0.00000000e+00 1.45633330e-32 0.00000000e+00]]","[[ 5.67229518e-17  1.80825562e+00 -2.34056269e+00 -3.17501877e+00
   1.36012359e-16  6.23722024e-16  1.03041043e+00  2.48956654e+00
  -1.45163542e-16  8.70966213e-17  2.60546245e+00 -2.22984040e+00
   0.00000000e+00  0.00000000e+00 -1.06042663e-16  0.00000000e+00]]",6
"[[2.59011051e-31 1.00879611e+00 1.69506076e+00 3.11713664e+00
  2.20597237e-31 3.45854624e-31 3.27949739e-01 1.91754861e+00
  2.19287872e-31 1.08704073e-31 2.09873245e+00 1.53852120e+00
  0.00000000e+00 0.00000000e+00 1.51299610e-32 0.00000000e+00]]","[[ 5.62737431e-17  2.00521937e+00 -2.60591597e+00 -3.53193703e+00
   2.17397406e-16  6.78339857e-16  1.14452733e+00  2.77142740e+00
  -3.18729294e-16  8.69043679e-17  2.89767796e+00 -2.48272901e+00
   0.00000000e+00  0.00000000e+00 -1.22126622e-16  0.00000000e+00]]",7
"[[2.57314723e-31 1.13949795e+00 1.92746895e+00 3.53944330e+00
  2.18949392e-31 3.42688516e-31 3.71452235e-01 2.17995660e+00
  2.18751371e-31 1.07946245e-31 2.38213793e+00 1.74956816e+00
  0.00000000e+00 0.00000000e+00 1.49828117e-32 0.00000000e+00]]","[[ 8.05425642e-17  2.17991710e+00 -2.84468275e+00 -3.85215110e+00
   2.19282389e-16  6.27606704e-16  1.24636605e+00  3.02492905e+00
  -3.27554988e-16  6.00697118e-17  3.15962821e+00 -2.71030501e+00
   0.00000000e+00  0.00000000e+00 -1.11951190e-16  0.00000000e+00]]",8
"[[2.56018402e-31 1.26696387e+00 2.15749596e+00 3.95615789e+00
  3.02835962e-31 3.39541386e-31 4.14144835e-01 2.43955090e+00
  2.21207316e-31 1.08481464e-31 2.66155389e+00 1.95847565e+00
  0.00000000e+00 0.00000000e+00 1.48329836e-32 0.00000000e+00]]","[[ 1.08221012e-16  2.33456583e+00 -3.05951569e+00 -4.13932652e+00
   4.90741374e-16  5.48120140e-16  1.33715257e+00  3.25290185e+00
  -3.62942411e-16  1.38796448e-17  3.39433529e+00 -2.91509293e+00
   0.00000000e+00  0.00000000e+00 -1.00756071e-16  0.00000000e+00]]",9
"[[2.59989279e-31 1.39123256e+00 2.38515966e+00 4.36733198e+00
  3.45716168e-31 3.67034222e-31 4.56036374e-01 2.69635387e+00
  2.30436821e-31 1.07717364e-31 2.93701763e+00 2.16525870e+00
  0.00000000e+00 0.00000000e+00 2.07091732e-32 0.00000000e+00]]","[[ 1.65839309e-17  2.47116104e+00 -3.25280221e+00 -4.39676237e+00
   6.55930080e-16  6.69058660e-16  1.41799031e+00  3.45789318e+00
  -2.19682855e-16 -5.41684389e-18  3.60451915e+00 -3.09936490e+00
   0.00000000e+00  0.00000000e+00 -1.68298242e-16  0.00000000e+00]]",10
