v,m,t
"[[1.82647303e-32 7.06191022e-33 5.22317026e-34 4.27992208e-33
  4.68902642e-02 3.79468978e-03 1.15271503e-03 4.28386024e-34
  1.98130772e-32 3.65653972e-32 3.98879117e-36 1.70003199e-35
  3.90271118e-06 1.05565795e-03 1.15825749e-32 9.34047036e-34
  1.29399054e-35 3.35149537e-33 1.79608213e-34 1.62605561e-04
  3.47774733e-03 0.00000000e+00 2.80391415e-33 0.00000000e+00
  2.48901038e-38 1.22072610e-33 1.00296145e-33 1.47171108e-33]]","[[-1.35147069e-16  8.40351725e-17  2.28542562e-17 -6.54211134e-17
  -2.16541599e-01 -6.16010534e-02  3.39516573e-02 -2.06974884e-17
  -1.40758933e-16  1.91220807e-16 -1.99719583e-18 -4.12314442e-18
   1.97552808e-03 -3.24908903e-02 -1.07622372e-16  3.05621831e-17
  -3.59720801e-18  5.78921011e-17 -1.34017989e-17  1.27516886e-02
  -5.89724286e-02  0.00000000e+00 -5.29519985e-17  0.00000000e+00
   1.57765978e-19 -3.49388909e-17  3.16695667e-17 -3.83628868e-17]]",1
"[[2.40440493e-32 1.53011523e-32 2.89277060e-32 1.65771348e-32
  9.31393878e-02 7.54790352e-03 2.26649225e-03 5.87582606e-34
  2.54995779e-32 3.67480216e-32 3.10319729e-33 2.30307775e-34
  7.45558266e-06 2.10057715e-03 1.50628113e-32 6.80769805e-33
  2.87420467e-33 1.21996451e-32 3.92838504e-34 3.12761232e-04
  6.88356061e-03 0.00000000e+00 2.77587501e-33 0.00000000e+00
  1.79686009e-33 1.46866358e-33 4.49783319e-33 1.49305554e-33]]","[[-1.98846132e-16  1.66790095e-16  1.89123309e-16  5.22066041e-17
  -4.11030971e-01 -1.17013350e-01  6.41020481e-02 -5.84179245e-18
  -4.99716875e-17  1.48683382e-16 -5.74683698e-17 -1.83216978e-17
   3.67320575e-03 -6.17298879e-02 -1.56827310e-16 -4.91946968e-17
   5.02545137e-17 -4.21396933e-17  2.60215860e-18  2.37964924e-02
  -1.11731735e-01  0.00000000e+00 -4.76567987e-17  0.00000000e+00
   4.25310852e-17 -4.75740049e-17  8.77048173e-17 -2.85214696e-17]]",2
"[[2.66487638e-32 3.33041369e-32 5.60616848e-32 1.65051848e-32
  1.38753616e-01 1.12598225e-02 3.34195111e-03 9.93116498e-33
  3.38711320e-32 3.63835134e-32 3.44977654e-32 5.87546377e-33
  1.06742448e-05 3.13475306e-03 1.49124282e-32 1.07324019e-32
  5.79575323e-33 1.23393871e-32 1.01179913e-33 4.50922338e-04
  1.02181750e-02 0.00000000e+00 2.76046828e-33 0.00000000e+00
  7.83823112e-33 1.45397694e-33 8.67836154e-33 2.06028771e-33]]","[[-1.25621524e-16  2.84855274e-16  4.61129274e-18  3.72997971e-17
  -5.85672218e-01 -1.66853854e-01  9.08297942e-02 -1.01950210e-16
   4.79047029e-17  1.32091104e-16 -2.28994204e-16  5.86600500e-17
   5.12060773e-03 -8.80404594e-02 -1.41639588e-16 -1.07463682e-16
   9.95456400e-17 -5.41040547e-17  2.72996873e-17  3.33033362e-02
  -1.58897656e-01  0.00000000e+00 -3.93765743e-17  0.00000000e+00
  -3.95637835e-17 -4.28166044e-17  1.39304382e-17 -4.97973710e-17]]",3
"[[2.92444273e-32 3.90655716e-32 6.75921776e-32 1.87110284e-32
  1.83739140e-01 1.49306167e-02 4.37971807e-03 1.02306177e-32
  5.54623416e-32 3.64921574e-32 3.42177954e-32 5.96297774e-33
  1.35744845e-05 4.15817549e-03 2.15877394e-32 1.06966714e-32
  6.93580687e-33 1.33784018e-32 1.96141257e-33 5.77553873e-04
  1.34823320e-02 0.00000000e+00 2.81407736e-33 0.00000000e+00
  7.75984880e-33 1.43950859e-33 9.39551206e-33 2.03968483e-33]]","[[-5.95602962e-17  1.78302621e-16  1.14109746e-16  8.22616585e-17
  -7.42449047e-01 -2.11677757e-01  1.14475800e-01 -1.11724275e-16
   1.91201777e-16  9.71454070e-17 -1.98032052e-16  6.48882011e-17
   6.34261218e-03 -1.11713636e-01 -2.10085771e-16 -1.05178606e-16
   1.24203374e-16 -8.27877632e-17  5.55492509e-17  4.14246732e-02
  -2.01028049e-01  0.00000000e+00 -4.44507848e-17  0.00000000e+00
  -3.56074051e-17 -3.88021934e-17  4.08911268e-17 -4.48176339e-17]]",4
"[[2.89761633e-32 3.96908294e-32 6.69890364e-32 2.82631795e-32
  2.28102097e-01 1.85604452e-02 5.38042649e-03 2.32619887e-32
  9.58004011e-32 5.99953876e-32 3.66778348e-32 7.01953286e-33
  1.61722189e-05 5.17082841e-03 2.14556239e-32 1.15003511e-32
  7.09587666e-33 1.80496456e-32 1.12876751e-32 6.93129545e-04
  1.66767792e-02 0.00000000e+00 3.43938503e-33 0.00000000e+00
  1.01464201e-32 1.46352107e-33 1.57808487e-32 2.77420296e-33]]","[[-5.85216071e-17  1.92345757e-16  1.11229924e-16 -2.46522037e-17
  -8.83146806e-01 -2.51984648e-01  1.35347032e-01  1.40504086e-17
   3.74300993e-16 -6.70623431e-17 -2.31164821e-16  2.49900275e-17
   7.36167465e-03 -1.33011252e-01 -1.98229343e-16 -6.44838256e-17
   9.66361600e-17 -1.43827295e-16 -4.66797485e-17  4.82981584e-02
  -2.38625075e-01  0.00000000e+00 -1.44430687e-17  0.00000000e+00
   1.75937404e-17 -2.87245905e-17  1.17296062e-16 -6.78115867e-17]]",5
"[[3.09358863e-32 4.73540986e-32 6.63283020e-32 2.94765521e-32
  2.71848575e-01 2.21494551e-02 6.34471665e-03 2.44682071e-32
  1.01237954e-31 6.13044207e-32 3.82822850e-32 2.06783004e-32
  1.84834649e-05 6.17268981e-03 2.55355388e-32 2.10583756e-32
  9.22477521e-33 2.10527609e-32 1.55599173e-32 7.98130721e-04
  1.98022706e-02 0.00000000e+00 3.40499118e-33 0.00000000e+00
  1.00647980e-32 2.10404890e-33 1.56230402e-32 2.74646093e-33]]","[[-5.24071337e-18  2.62889672e-16  9.70810596e-17  1.64912325e-17
  -1.00937233e+00 -2.88224073e-01  1.53719921e-01  5.05773901e-17
   2.56898667e-16 -1.66641537e-17 -1.63649818e-16  1.39661682e-16
   8.19807457e-03 -1.52168865e-01 -1.12874194e-16 -1.56386996e-16
   1.33875181e-16 -7.30210613e-17 -1.08232004e-16  5.40481569e-02
  -2.72140779e-01  0.00000000e+00 -1.29987618e-17  0.00000000e+00
   2.02888128e-17 -5.14482842e-17  1.05566456e-16 -6.10304280e-17]]",6
"[[3.22290978e-32 6.60116581e-32 6.62475077e-32 3.66861823e-32
  3.14984607e-01 2.56977817e-02 7.27323563e-03 2.45306397e-32
  1.02990049e-31 6.22433000e-32 3.99854898e-32 2.30338911e-32
  2.05243067e-05 7.16373163e-03 3.22570629e-32 4.40321194e-32
  1.91950750e-32 2.10866516e-32 2.25865357e-32 8.93045256e-04
  2.28595659e-02 0.00000000e+00 5.02685680e-33 0.00000000e+00
  1.57199916e-32 5.90819716e-33 1.57022001e-32 3.25881430e-33]]","[[ 3.53154739e-17  3.74915926e-16  1.11507758e-16  1.01470025e-16
  -1.12257178e+00 -3.20800535e-01  1.69843423e-01  6.30443388e-17
   1.78630532e-16  2.43967218e-17 -1.92957887e-16  1.76315409e-16
   8.87013723e-03 -1.69398376e-01 -1.80590577e-17 -2.93012302e-16
   2.01754123e-17 -5.00850709e-17 -1.82156769e-16  5.87871000e-02
  -3.01982095e-01  0.00000000e+00 -5.23918277e-17  0.00000000e+00
   9.41271940e-17 -1.08151566e-16  7.96673744e-17 -3.16934020e-17]]",7
"[[3.43012091e-32 6.53807934e-32 6.61715658e-32 3.63384305e-32
  3.57516181e-01 2.92055483e-02 8.16663717e-03 2.47630991e-32
  1.04347106e-31 6.27929150e-32 5.65634418e-32 3.77618621e-32
  2.23108597e-05 8.14391964e-03 3.68177183e-32 4.82912199e-32
  2.23220615e-32 2.13869070e-32 2.23625812e-32 9.78366227e-04
  2.58494310e-02 0.00000000e+00 5.67184544e-33 0.00000000e+00
  1.57470729e-32 7.66724406e-33 1.76824794e-32 5.59075454e-33]]","[[-1.71487035e-17  3.42832841e-16  1.24575429e-16  8.69515195e-17
  -1.22404672e+00 -3.50077995e-01  1.83941775e-01  7.85977604e-17
   2.09623979e-16 -1.22781373e-17 -4.33631847e-17  3.63796985e-17
   9.39443357e-03 -1.84890395e-01 -8.61332351e-17 -3.32263401e-16
   7.57680897e-17 -6.76845686e-17 -1.65323427e-16  6.26167073e-02
  -3.28515366e-01  0.00000000e+00 -2.07849146e-17  0.00000000e+00
   9.82894995e-17 -1.39975932e-16  1.17931593e-16  2.01023547e-17]]",8
"[[4.03352207e-32 1.03974389e-31 6.55114153e-32 4.15278383e-32
  3.99449231e-01 3.26728660e-02 9.02558154e-03 2.45166249e-32
  1.05718797e-31 6.22975752e-32 6.98123731e-32 3.82956814e-32
  2.38592316e-05 9.11321334e-03 5.26837841e-32 5.07647135e-32
  2.21164581e-32 2.76333119e-32 2.68542103e-32 1.05459056e-03
  2.87726377e-02 0.00000000e+00 1.05618755e-32 0.00000000e+00
  1.55896022e-32 1.69689980e-32 2.22061579e-32 5.55422613e-33]]","[[-9.52901023e-17  5.06659132e-16  1.13368930e-16  1.52773427e-16
  -1.31496859e+00 -3.76383922e-01  1.96216975e-01  7.18135040e-17
   1.39517279e-16  4.64421402e-19 -1.56562247e-16  6.29317593e-17
   9.78595997e-03 -1.98816366e-01 -2.04933581e-16 -3.53409901e-16
   6.39939932e-17 -1.41291941e-16 -2.17458798e-16  6.56290858e-02
  -3.52070398e-01  0.00000000e+00 -8.90395485e-17  0.00000000e+00
   8.84605496e-17 -2.91360628e-17  1.74698650e-16  2.24942931e-17]]",9
"[[9.39382927e-32 1.02966840e-31 6.49036808e-32 4.27275809e-32
  4.40789649e-01 3.60998332e-02 9.85073534e-03 2.44644164e-32
  1.07663041e-31 7.16620285e-32 9.40988771e-32 5.65984569e-32
  2.51854804e-05 1.00715659e-02 6.49272340e-32 5.11662416e-32
  2.46015279e-32 6.53662811e-32 3.18532868e-32 1.12221753e-03
  3.16299632e-02 0.00000000e+00 1.17801590e-32 0.00000000e+00
  1.57465080e-32 2.14260510e-32 2.29441535e-32 5.54410576e-33]]","[[ 1.46631731e-16  4.61667313e-16  9.51487440e-17  1.77683408e-16
  -1.39639169e+00 -4.00012943e-01  2.06851015e-01  7.85230780e-17
   1.80350876e-16  1.00355105e-16  1.71592423e-17 -8.00571821e-17
   1.00583000e-02 -2.11330481e-01 -2.97445920e-16 -2.87916378e-16
   1.09616073e-16 -3.22122493e-16 -2.68291280e-16  6.79077199e-02
  -3.72944120e-01  0.00000000e+00 -1.16521061e-16  0.00000000e+00
   9.73006992e-17 -9.42426220e-17  1.88213574e-16  2.69844405e-17]]",10
