v,m,t
"[[2.62145898e+00 1.63245685e+00 5.51167716e-01 6.17743756e-32
  6.24983735e-02 7.06029556e-01 6.12950056e-32 3.34292217e-02
  2.72061359e-01 6.13959683e-32 2.64201221e-32 8.71568074e-32]]","[[ 1.61909202e+00  1.27767635e+00  7.42406705e-01  2.48544514e-16
  -2.49996747e-01 -8.40255649e-01  2.47578282e-16 -1.82836598e-01
  -5.21595014e-01  2.47782098e-16  1.62542678e-16  2.95223318e-16]]",1
"[[5.21304475e+00 3.25637919e+00 1.09543926e+00 7.01629417e-32
  1.24981410e-01 1.40840359e+00 7.38828028e-32 6.80202443e-02
  5.45161430e-01 1.47073281e-31 6.19481871e-32 1.70301441e-31]]","[[ 3.07514461e+00  2.43062996e+00  1.40963972e+00  3.18591643e-16
  -4.76210170e-01 -1.59850933e+00  3.37714959e-16 -3.51436097e-01
  -9.94621846e-01 -7.07498728e-17 -4.29000311e-17 -2.41544979e-17]]",2
"[[7.77498775e+00 4.87183662e+00 1.63287810e+00 7.49267774e-32
  1.87451185e-01 2.10714810e+00 7.48508471e-32 1.03789447e-01
  8.19318285e-01 1.46015505e-31 7.02265061e-32 1.90624170e-31]]","[[ 4.38443980e+00  3.47131975e+00  2.00921152e+00  3.60661262e-16
  -6.81016546e-01 -2.28295014e+00  2.62629151e-16 -5.07209759e-01
  -1.42393983e+00 -8.39962337e-17  5.57181269e-17 -1.70149775e-16]]",3
"[[1.03075155e+01 6.47889798e+00 2.16354702e+00 7.67935165e-32
  2.49909868e-01 2.80228893e+00 8.24859330e-32 1.40752846e-01
  1.09455098e+00 1.44555350e-31 6.97352355e-32 1.90825614e-31]]","[[ 5.56163119e+00  4.41095882e+00  2.54788330e+00  3.75742051e-16
  -8.66554784e-01 -2.90094840e+00  3.27928206e-16 -6.51427988e-01
  -1.81392342e+00 -7.55966103e-17  3.56206650e-17 -1.07225263e-16]]",4
"[[1.28108527e+01 8.07763138e+00 2.68750813e+00 1.50615016e-31
  3.12359719e-01 3.49385176e+00 9.09689162e-32 1.78926107e-01
  1.37087952e+00 2.70996439e-31 7.32652591e-32 1.88917358e-31]]","[[ 6.61990678e+00  5.25963904e+00  3.03174006e+00  6.11278509e-16
  -1.03475014e+00 -3.45913755e+00  1.98658225e-16 -7.85234402e-01
  -2.16851060e+00  2.89575470e-16 -3.29596753e-17 -9.65027369e-17]]",5
"[[1.52852212e+01 9.66810415e+00 3.20482286e+00 5.42082448e-31
  3.74803082e-01 4.18186212e+00 9.81969660e-32 2.18324548e-01
  1.64832485e+00 2.68286475e-31 7.25326065e-32 2.01934825e-31]]","[[ 7.57113555e+00  6.02644312e+00  3.46625828e+00  1.17702671e-15
  -1.18733559e+00 -3.96348780e+00  8.85829847e-17 -9.09658498e-01
  -2.49124654e+00  2.60617923e-16 -2.96637078e-17  3.52402933e-17]]",6
"[[1.77308400e+01 1.12503828e+01 3.71555201e+00 6.14864412e-31
  4.37242380e-01 4.86634532e+00 1.47314109e-31 2.58963151e-01
  1.92690885e+00 2.65603610e-31 1.08420791e-31 2.00115696e-31]]","[[ 8.42599936e+00  6.71954560e+00  3.85636672e+00  7.79676423e-16
  -1.32587101e+00 -4.41937245e+00  3.03552996e-16 -1.02562705e+00
  -2.78532281e+00  2.34556131e-16  1.64649234e-16  1.75663930e-17]]",7
"[[2.01479255e+01 1.28245332e+01 4.21975572e+00 6.27068345e-31
  4.99680109e-01 5.54732649e+00 1.45847919e-31 3.00856563e-01
  2.20665423e+00 3.00808431e-31 1.07487851e-31 2.00980975e-31]]","[[ 9.19411166e+00  7.34630356e+00  4.20650122e+00  8.37180463e-16
  -1.45176051e+00 -4.83162759e+00  2.70561243e-16 -1.13397439e+00
  -3.05361268e+00  4.05679181e-16  1.60483409e-16  6.93488602e-17]]",8
"[[2.25366915e+01 1.43906203e+01 4.71749349e+00 6.66425216e-31
  5.62118831e-01 6.22483052e+00 1.47047795e-31 3.44019107e-01
  2.48758459e+00 3.40222527e-31 1.22821285e-31 2.30481079e-31]]","[[ 9.88412437e+00  7.91333845e+00  4.52065402e+00  5.39856345e-16
  -1.56626797e+00 -5.20460576e+00  2.95064367e-16 -1.23545158e+00
  -3.29870296e+00  5.71077718e-16  1.63401328e-17 -1.15096348e-16]]",9
"[[2.48973490e+01 1.59487082e+01 5.20882420e+00 6.59804920e-31
  6.24561168e-01 6.89888207e+00 1.73771445e-31 3.88464782e-01
  2.76972432e+00 4.30942326e-31 1.33780146e-31 2.46308899e-31]]","[[ 1.05038240e+01  8.42660958e+00  4.80241806e+00  4.92500710e-16
  -1.67053104e+00 -5.54222435e+00  9.76468602e-17 -1.33073482e+00
  -3.52292253e+00  2.07176816e-16 -9.56889610e-17 -2.38244167e-16]]",10
