v,m,t
"[[7.82496008e-02 4.24126407e-01 4.44675818e-01 1.05024243e-02
  1.90401903e-03 5.88313187e-01 2.34455498e-02 1.06499352e-01
  2.11605204e-02 5.92532799e-02 2.77569550e-01 1.08041284e-01
  2.05843958e-01 8.85811302e-05 3.40364574e-01 4.72208413e-01
  2.12903047e-01 1.86337934e-02 1.57657966e-01 1.02924431e-01
  4.71161348e-02 6.82578856e-05 1.31744314e-02 2.53919823e-01
  1.10348155e+00 4.13772327e-01 4.56099357e-05 3.21340457e-03
  8.26432073e-02 3.51531304e-02 9.62949233e-03 1.94937326e-02
  1.19511782e-04 3.30295609e-03 2.82422626e-04 5.11302608e-01
  2.66533123e-02 4.38630970e-34 4.54803768e-02 9.81243265e-03
  5.75908818e-33 3.00039158e-32 4.66939045e-02 2.22282614e-01
  4.78359522e-33 0.00000000e+00 7.80944306e-33 2.36268674e-32]]","[[ 2.79731301e-01  6.51249880e-01  6.66840174e-01  1.02481337e-01
  -4.36350665e-02 -7.67015767e-01 -1.53119397e-01  3.26342384e-01
  -1.45466561e-01 -2.43419966e-01  5.26848698e-01 -3.28696341e-01
   4.53700295e-01  9.41175489e-03  5.83407726e-01 -6.87174223e-01
  -4.61414181e-01  1.36505653e-01 -3.97061665e-01 -3.20818378e-01
  -2.17062514e-01  8.26183306e-03  1.14779926e-01  5.03904578e-01
   1.05046730e+00 -6.43251372e-01 -6.75351284e-03 -5.66868995e-02
  -2.87477316e-01 -1.87491681e-01  9.81299767e-02 -1.39619958e-01
   1.09321444e-02 -5.74713501e-02 -1.68054344e-02  7.15054269e-01
  -1.63258422e-01 -2.09435186e-17  2.13261288e-01 -9.90577239e-02
  -7.58886565e-17  1.73216384e-16 -2.16087724e-01 -4.71468572e-01
  -6.91635396e-17  0.00000000e+00 -8.83710533e-17 -1.53710336e-16]]",1
"[[1.56077088e-01 8.42787852e-01 8.87347834e-01 2.07875944e-02
  3.83411678e-03 1.16681816e+00 4.68524615e-02 2.09336613e-01
  4.20743627e-02 1.18807332e-01 5.53225840e-01 2.14698524e-01
  4.08529101e-01 1.82714902e-04 6.78287978e-01 9.41079198e-01
  4.22444655e-01 3.63229475e-02 3.14736032e-01 2.03854622e-01
  9.34476422e-02 1.67502506e-04 2.53154907e-02 5.07538731e-01
  2.19620560e+00 8.24408790e-01 8.87678513e-05 6.00168269e-03
  1.64279579e-01 7.02346269e-02 1.88325559e-02 3.85516903e-02
  2.25540640e-04 6.50602710e-03 5.43321367e-04 1.00980587e+00
  5.28255801e-02 2.94029554e-32 9.09705848e-02 1.93373918e-02
  5.64203678e-32 3.21988591e-32 9.36518218e-02 4.41506256e-01
  1.22375045e-32 0.00000000e+00 7.73134863e-33 4.32713296e-32]]","[[ 5.32132890e-01  1.23643459e+00  1.26882556e+00  1.94165505e-01
  -8.34206022e-02 -1.45476700e+00 -2.91564952e-01  6.16046873e-01
  -2.76265863e-01 -4.64325976e-01  1.00183038e+00 -6.24060849e-01
   8.60816268e-01  1.82183783e-02  1.10929897e+00 -1.30663764e+00
  -8.75349538e-01  2.56554348e-01 -7.55670256e-01 -6.08047414e-01
  -4.11695507e-01  1.74320091e-02  2.14084620e-01  9.59634764e-01
   1.99601986e+00 -1.22295588e+00 -1.26822523e-02 -1.04125762e-01
  -5.45892960e-01 -3.56979140e-01  1.84750160e-01 -2.64412764e-01
   2.01938311e-02 -1.08610950e-01 -3.13644404e-02  1.35320812e+00
  -3.09532705e-01 -1.89051137e-16  4.06283034e-01 -1.87249268e-01
  -2.93508295e-16  1.05944946e-16 -4.12251439e-01 -8.94902705e-01
   2.43654304e-17  0.00000000e+00 -7.95339480e-17 -2.79338348e-16]]",2
"[[2.33479417e-01 1.25601082e+00 1.32801366e+00 3.08562472e-02
  5.78741053e-03 1.73555127e+00 7.01987819e-02 3.08552631e-01
  6.27342467e-02 1.78647583e-01 8.26925088e-01 3.19985127e-01
  6.08044152e-01 2.81591973e-04 1.01376336e+00 1.40656679e+00
  6.28631192e-01 5.30884845e-02 4.71207455e-01 3.02802450e-01
  1.38991754e-01 3.03531780e-04 3.64587336e-02 7.60859721e-01
  3.27817333e+00 1.23186425e+00 1.29410041e-04 8.39632176e-03
  2.44903236e-01 1.05228116e-01 2.76146304e-02 5.71776164e-02
  3.18679829e-04 9.60978387e-03 7.83144135e-04 1.49561337e+00
  7.85160842e-02 3.81888580e-32 1.36471536e-01 2.85754072e-02
  7.39702853e-32 3.50305929e-32 1.40853638e-01 6.57637770e-01
  1.21151295e-32 0.00000000e+00 7.65403514e-33 4.28386163e-32]]","[[ 7.59923338e-01  1.76213761e+00  1.81241993e+00  2.76122170e-01
  -1.19706279e-01 -2.07113103e+00 -4.16729049e-01  8.72733536e-01
  -3.93830969e-01 -6.64932493e-01  1.43007094e+00 -8.89425398e-01
   1.22595559e+00  2.64316897e-02  1.58339750e+00 -1.86510259e+00
  -1.24652035e+00  3.61775826e-01 -1.07962642e+00 -8.65026206e-01
  -5.86114889e-01  2.74235557e-02  2.99430070e-01  1.37199833e+00
   2.84709850e+00 -1.74540795e+00 -1.78583943e-02 -1.43257670e-01
  -7.78124954e-01 -5.10214640e-01  2.60987341e-01 -3.75853477e-01
   2.79414636e-02 -1.54042101e-01 -4.38886471e-02  1.92209293e+00
  -4.40501515e-01 -7.48573455e-17  5.81086059e-01 -2.65639681e-01
  -1.29568755e-16  3.91924387e-17 -5.90430794e-01 -1.27503630e+00
   2.19288873e-17  0.00000000e+00 -7.15805532e-17 -2.51404513e-16]]",3
"[[3.10453510e-01 1.66382250e+00 1.76667099e+00 4.07092566e-02
  7.76100719e-03 2.29455036e+00 9.34626034e-02 4.04189377e-01
  8.31333254e-02 2.38759236e-01 1.09862452e+00 4.23915879e-01
  8.04379050e-01 3.84336802e-04 1.34678465e+00 1.86862567e+00
  8.31469288e-01 6.89513616e-02 6.27046062e-01 3.99779834e-01
  1.83746647e-01 4.82131170e-04 4.66402586e-02 1.01388532e+00
  4.34938865e+00 1.63609474e+00 1.67479992e-04 1.04281361e-02
  3.24508554e-01 1.40117320e-01 3.59813862e-02 7.53753925e-02
  3.99553818e-04 1.26148150e-02 1.00237868e-03 1.96883183e+00
  1.03724131e-01 9.40738835e-32 1.81984239e-01 3.75272567e-02
  7.40099490e-32 3.75604060e-32 1.88279099e-01 8.70647190e-01
  1.19939782e-32 0.00000000e+00 7.57749479e-33 4.45478668e-32]]","[[ 9.65549339e-01  2.23428470e+00  2.30344088e+00  3.49314575e-01
  -1.52807491e-01 -2.62319814e+00 -5.29865089e-01  1.09966119e+00
  -4.99452773e-01 -8.47232590e-01  1.81618452e+00 -1.12779098e+00
   1.55326595e+00  3.40627968e-02  2.01085543e+00 -2.36861012e+00
  -1.57916954e+00  4.53636371e-01 -1.37235154e+00 -1.09475990e+00
  -7.42316833e-01  3.81583922e-02  3.72181329e-01  1.74532195e+00
   3.61310129e+00 -2.21627334e+00 -2.23466326e-02 -1.74929485e-01
  -9.86763764e-01 -6.48775575e-01  3.27855816e-01 -4.75270145e-01
   3.43157843e-02 -1.94325673e-01 -5.45684912e-02  2.42857856e+00
  -5.57675456e-01  1.69834869e-16  7.39489389e-01 -3.35188166e-01
  -1.44529017e-16 -1.83935455e-17 -7.52371872e-01 -1.61613250e+00
   1.97359986e-17  0.00000000e+00 -6.44224979e-17 -1.80029478e-16]]",4
"[[3.86996240e-01 2.06625078e+00 2.20331757e+00 5.03476557e-02
  9.75201669e-03 2.84385482e+00 1.16622083e-01 4.96290001e-01
  1.03265216e-01 2.99127317e-01 1.36828245e+00 5.26507073e-01
  9.97525026e-01 4.90023810e-04 1.67734675e+00 2.32721040e+00
  1.03096582e+00 8.39324823e-02 7.82226297e-01 4.94798702e-01
  2.27711489e-01 7.09076588e-04 5.58967062e-02 1.26661750e+00
  5.40985831e+00 2.03705751e+00 2.02928903e-04 1.21272806e-02
  4.03090170e-01 1.74886068e-01 4.39387176e-02 9.31490428e-02
  4.68818796e-04 1.55217291e-02 1.20155372e-03 2.42957109e+00
  1.28449046e-01 9.35621755e-32 2.27509810e-01 4.61939758e-02
  1.07892766e-31 3.82772416e-32 2.35907891e-01 1.08050803e+00
  4.00192448e-32 0.00000000e+00 9.07239827e-33 4.41238194e-32]]","[[ 1.15121288e+00  2.65820969e+00  2.74712445e+00  4.14610318e-01
  -1.83008822e-01 -3.11735038e+00 -6.32101342e-01  1.29976364e+00
  -5.94294317e-01 -1.01302016e+00  2.16432466e+00 -1.34186101e+00
   1.84648118e+00  4.11221932e-02  2.39631055e+00 -2.82259713e+00
  -1.87711575e+00  5.33455138e-01 -1.63692567e+00 -1.29995305e+00
  -8.82099888e-01  4.95664398e-02  4.33567710e-01  2.08349925e+00
   4.30248786e+00 -2.64065198e+00 -2.62048923e-02 -1.99903299e-01
  -1.17414106e+00 -7.74081930e-01  3.86268619e-01 -5.63858538e-01
   3.94434415e-02 -2.29966349e-01 -6.35753494e-02  2.87884953e+00
  -6.62413848e-01  1.73564442e-16  8.83130461e-01 -3.96758737e-01
  -3.16148458e-16 -4.96062657e-17 -8.99646669e-01 -1.92203108e+00
   1.85527730e-16  0.00000000e+00 -9.76120336e-17 -1.57397148e-16]]",5
"[[4.63104446e-01 2.46332413e+00 2.63795112e+00 5.97726341e-02
  1.17575721e-02 3.38350572e+00 1.39655451e-01 5.84898853e-01
  1.23124033e-01 3.59736709e-01 1.63585837e+00 6.27776612e-01
  1.18747457e+00 5.97692326e-04 2.00544576e+00 2.78227558e+00
  1.22712785e+00 9.80527041e-02 9.36723269e-01 5.87870949e-01
  2.70886485e-01 9.90135357e-04 6.42652547e-02 1.51905748e+00
  6.45959219e+00 2.43471116e+00 2.35716344e-04 1.35232618e-02
  4.80642993e-01 2.09518286e-01 5.14927430e-02 1.10502743e-01
  5.27163226e-04 1.83311569e-02 1.38124070e-03 2.87794433e+00
  1.52690158e-01 9.65548454e-32 2.73049469e-01 5.45768672e-02
  2.42983873e-31 5.87627686e-32 2.83719771e-01 1.28719743e+00
  6.70369371e-32 0.00000000e+00 8.98167428e-33 4.95149731e-32]]","[[ 1.31889571e+00  3.03871361e+00  3.14818322e+00  4.72790919e-01
  -2.10567242e-01 -3.55933243e+00 -7.24453376e-01  1.47568228e+00
  -6.79403700e-01 -1.16390986e+00  2.47823053e+00 -1.53407131e+00
   2.10896256e+00  4.76198162e-02  2.74393793e+00 -3.23195673e+00
  -2.14379574e+00  6.02418850e-01 -1.87612171e+00 -1.48303958e+00
  -1.00708491e+00  6.15847637e-02  4.84696470e-01  2.39003393e+00
   4.92287339e+00 -3.02313471e+00 -2.94849734e-02 -2.18864914e-01
  -1.34235560e+00 -8.87411983e-01  4.37047643e-01 -6.42695430e-01
   4.34384058e-02 -2.61418270e-01 -7.10634825e-02  3.27847382e+00
  -7.55939800e-01  2.18884083e-16  1.01348327e+00 -4.51129826e-01
  -6.53545854e-16 -1.89104281e-16 -1.03367075e+00 -2.19619101e+00
   1.39148930e-18  0.00000000e+00 -8.78508302e-17 -6.52873346e-17]]",6
"[[5.38774939e-01 2.85507145e+00 3.07056936e+00 6.89855234e-02
  1.37748534e-02 3.91354593e+00 1.62541004e-01 6.70061512e-01
  1.42704429e-01 4.20572174e-01 1.90131301e+00 7.27744101e-01
  1.37422132e+00 7.06360692e-04 2.33107912e+00 3.23377583e+00
  1.41996252e+00 1.11332844e-01 1.09051282e+00 6.79008395e-01
  3.13272938e-01 1.33106538e-03 7.17836132e-02 1.77120556e+00
  7.49860372e+00 2.82901587e+00 2.65811017e-04 1.46449477e-02
  5.57162215e-01 2.43997999e-01 5.86498061e-02 1.27440833e-01
  5.75308402e-04 2.10437543e-02 1.54205559e-03 3.31406839e+00
  1.76446786e-01 9.69552536e-32 3.18604541e-01 6.26775105e-02
  5.05825858e-31 6.44306651e-32 3.31694721e-01 1.49069630e+00
  8.06469804e-32 0.00000000e+00 8.89185754e-33 4.90316456e-32]]","[[ 1.47038139e+00  3.38011782e+00  3.51085863e+00  5.24560379e-01
  -2.35715031e-01 -3.95431547e+00 -8.07835212e-01  1.62979542e+00
  -7.55725718e-01 -1.30135511e+00  2.76126831e+00 -1.70661702e+00
   2.34373602e+00  5.35650886e-02  3.05749637e+00 -3.60109264e+00
  -2.38230240e+00  6.61594999e-01 -2.09243625e+00 -1.64620979e+00
  -1.11873300e+00  7.41567805e-02  5.26565138e-01  2.66807855e+00
   5.48111327e+00 -3.36785433e+00 -3.22331274e-02 -2.32431469e-01
  -1.49329657e+00 -9.89916429e-01  4.80932779e-01 -7.12750556e-01
   4.64032456e-02 -2.89090092e-01 -7.71717961e-02  3.63246476e+00
  -8.39353776e-01  1.60036823e-16  1.13187472e+00 -4.99002928e-01
  -7.31458103e-17 -9.11019815e-17 -1.15571917e+00 -2.44172870e+00
   1.20753021e-16  0.00000000e+00 -7.90657472e-17 -6.21969459e-17]]",7
"[[6.14004521e-01 3.24152199e+00 3.50116990e+00 7.79877803e-02
  1.58011133e-02 4.43402027e+00 1.85257108e-01 7.51824806e-01
  1.62001636e-01 4.81618377e-01 2.16460844e+00 8.26430950e-01
  1.55775997e+00 8.15039719e-04 2.65424596e+00 3.68166582e+00
  1.60947693e+00 1.23793683e-01 1.24357159e+00 7.68222736e-01
  3.54873311e-01 1.73761269e-03 7.84900112e-02 2.02306082e+00
  8.52691037e+00 3.21993361e+00 2.93191616e-04 1.55205775e-02
  6.32643325e-01 2.78309324e-01 6.54164777e-02 1.43967824e-01
  6.14008961e-04 2.36602033e-02 1.68466044e-03 3.73806407e+00
  1.99718224e-01 1.06604734e-31 3.64176443e-01 7.04977721e-02
  5.14548794e-31 6.76460504e-32 3.79813129e-01 1.69098939e+00
  7.98405106e-32 0.00000000e+00 8.80293897e-33 5.59693657e-32]]","[[ 1.60727517e+00  3.68631195e+00  3.83896804e+00  5.70552866e-01
  -2.58662431e-01 -4.30695465e+00 -8.83069361e-01  1.76424470e+00
  -8.24112348e-01 -1.42666416e+00  3.01646865e+00 -1.86147688e+00
   2.55352552e+00  5.89669548e-02  3.34037024e+00 -3.93396804e+00
  -2.59541907e+00  7.11943727e-01 -2.28811718e+00 -1.79143462e+00
  -1.21836171e+00  8.72315385e-02  5.60072620e-01  2.92046942e+00
   5.98337935e+00 -3.67853156e+00 -3.44905727e-02 -2.41158296e-01
  -1.62866452e+00 -1.08263108e+00  5.18590126e-01 -7.74897387e-01
   4.84302776e-02 -3.13349556e-01 -8.20254322e-02  3.94533689e+00
  -9.13645784e-01  2.47081835e-16  1.23949926e+00 -5.41010397e-01
   5.15621060e-17 -1.98653643e-17 -1.26694090e+00 -2.66145242e+00
   1.08677719e-16  0.00000000e+00 -7.11591725e-17 -1.42163310e-16]]",8
"[[6.88789994e-01 3.62270518e+00 3.92975017e+00 8.67809682e-02
  1.78337037e-02 4.94497568e+00 2.07782180e-01 8.30236836e-01
  1.81011515e-01 5.42859911e-01 2.42570809e+00 9.23860490e-01
  1.73808611e+00 9.22745607e-04 2.97494727e+00 4.12590018e+00
  1.79567807e+00 1.35455970e-01 1.39587708e+00 8.55525499e-01
  3.95691299e-01 2.21550769e-03 8.44231841e-02 2.27462093e+00
  9.54453419e+00 3.60742847e+00 3.17847789e-04 1.61777704e-02
  7.07082124e-01 3.12436463e-01 7.17995561e-02 1.60088418e-01
  6.44053361e-04 2.61812144e-02 1.80976477e-03 4.15005646e+00
  2.22503719e-01 1.27904049e-31 4.09766677e-01 7.80398155e-02
  5.15493171e-31 8.37019991e-32 4.28055974e-01 1.88806541e+00
  7.90421055e-32 0.00000000e+00 2.85822288e-32 5.54096721e-32]]","[[ 1.73102176e+00  3.96079692e+00  4.13594713e+00  6.11339624e-01
  -2.79600050e-01 -4.62144077e+00 -9.50895840e-01  1.88095890e+00
  -8.85332221e-01 -1.54101470e+00  3.24656019e+00 -2.00043510e+00
   2.74078312e+00  6.38339151e-02  3.59560715e+00 -4.23414965e+00
  -2.78565035e+00  7.54328509e-01 -2.46518871e+00 -1.92048751e+00
  -1.30715963e+00  1.00763072e-01  5.86029210e-01  3.14975800e+00
   6.43522851e+00 -3.95851650e+00 -3.62939519e-02 -2.45545075e-01
  -1.74999032e+00 -1.16648833e+00  5.50619391e-01 -8.29922825e-01
   4.96026043e-02 -3.34527582e-01 -8.57372052e-02  4.22115612e+00
  -9.79706353e-01  3.71924185e-16  1.33743218e+00 -5.77722469e-01
  -3.16316862e-17  1.11474986e-16 -1.36837172e+00 -2.85789330e+00
   9.78099469e-17  0.00000000e+00  7.69082229e-17 -1.27946979e-16]]",9
"[[7.63128175e-01 3.99865046e+00 4.35630742e+00 9.53667415e-02
  1.98701042e-02 5.44646135e+00 2.30094684e-01 9.05347010e-01
  1.99730604e-01 6.04281320e-01 2.68457691e+00 1.02005811e+00
  1.91519612e+00 1.02851239e-03 3.29318625e+00 4.56643354e+00
  1.97857270e+00 1.46340430e-01 1.54740777e+00 9.40927985e-01
  4.35731902e-01 2.77046001e-03 8.96223539e-02 2.52588184e+00
  1.05515023e+01 3.99146696e+00 3.39781240e-04 1.66435361e-02
  7.80474737e-01 3.46363700e-01 7.78060667e-02 1.75807513e-01
  6.66264278e-04 2.86075275e-02 1.91812642e-03 4.55017523e+00
  2.44802454e-01 1.71554113e-31 4.55376827e-01 8.53061121e-02
  5.41036972e-31 8.29836210e-32 4.76405028e-01 2.08191724e+00
  7.82516845e-32 0.00000000e+00 2.82964065e-32 8.86117015e-32]]","[[ 1.84292148e+00  4.20672372e+00  4.40488794e+00  6.47435199e-01
  -2.98701044e-01 -4.90154694e+00 -1.01198028e+00  1.98167531e+00
  -9.40079157e-01 -1.64546692e+00  3.45399994e+00 -2.12510103e+00
   2.90771600e+00  6.81740600e-02  3.82595189e+00 -4.50484733e+00
  -2.95524980e+00  7.89525760e-01 -2.62547379e+00 -2.03496402e+00
  -1.38619952e+00  1.14709825e-01  6.05165607e-01  3.35823909e+00
   6.84166446e+00 -4.21082591e+00 -3.76757372e-02 -2.46041383e-01
  -1.85865206e+00 -1.24232743e+00  5.77560538e-01 -8.78535936e-01
   4.99950488e-02 -3.52921957e-01 -8.84088972e-02  4.46358496e+00
  -1.03833640e+00  5.46696633e-16  1.42664147e+00 -6.09653593e-01
  -2.03679056e-16  8.94352011e-17 -1.46094600e+00 -3.03333329e+00
   8.80289522e-17  0.00000000e+00  6.92174006e-17 -2.98880684e-16]]",10
