v,m,t
"[[2.33717809e-03 1.17303799e-01 1.37166783e-01 8.76563565e-02
  7.63072124e-02 1.33790893e-31 2.06488054e-01 9.02959341e-02
  9.14916543e-34 1.50985791e-33 1.41833649e+00 4.76085079e-02
  4.96229631e-33 7.11590856e-33 0.00000000e+00 2.41496441e-34]]","[[-4.83443698e-02 -3.42496423e-01 -3.70360342e-01  2.96068162e-01
   2.76237601e-01  3.65774375e-16  4.54409567e-01 -3.00492819e-01
   3.02475874e-17  3.88568901e-17  1.19093933e+00 -2.18193739e-01
  -7.04435683e-17  8.43558449e-17  0.00000000e+00 -1.55401558e-17]]",1
"[[4.59899286e-03 2.32146170e-01 2.71183928e-01 1.75060014e-01
  1.50735736e-01 1.67379423e-31 4.10877209e-01 1.79466425e-01
  9.40276872e-34 6.22532472e-33 2.81963555e+00 9.49828811e-02
  1.62520107e-32 2.19572562e-32 0.00000000e+00 6.70556618e-33]]","[[-9.13135577e-02 -6.48857128e-01 -7.01276496e-01  5.63581223e-01
   5.22824700e-01  5.16083103e-16  8.63340743e-01 -5.70565928e-01
   2.13483504e-17 -3.38079048e-17  2.26158588e+00 -4.15121841e-01
  -1.69885536e-16  1.98037035e-16  0.00000000e+00 -9.44005960e-17]]",2
"[[6.78679654e-03 3.44553685e-01 4.02090537e-01 2.62207919e-01
  2.23306460e-01 1.74437185e-31 6.13183412e-01 2.67522392e-01
  3.13337146e-32 3.51763917e-32 4.20405130e+00 1.42122088e-01
  1.61855190e-32 2.31126899e-32 0.00000000e+00 1.02122047e-32]]","[[-1.29445228e-01 -9.22688076e-01 -9.96687419e-01  8.05381624e-01
   7.42715120e-01  3.71031998e-16  1.23133582e+00 -8.13260284e-01
  -1.55150588e-16 -2.00760083e-16  3.22396089e+00 -5.92901782e-01
  -1.43097578e-16  1.41152254e-16  0.00000000e+00 -1.44740920e-16]]",3
"[[8.90193278e-03 4.54552946e-01 5.29925626e-01 3.49096933e-01
  2.94040361e-01 2.30949671e-31 8.13422487e-01 3.54474760e-01
  5.39622847e-32 5.55538661e-32 5.57173663e+00 1.89025066e-01
  1.87289808e-32 2.28815630e-32 0.00000000e+00 1.01919629e-32]]","[[-1.63223335e-01 -1.16723494e+00 -1.26013848e+00  1.02402751e+00
   9.38567590e-01  5.75293372e-16  1.56248289e+00 -1.03131293e+00
  -2.91101391e-16 -3.67075548e-17  4.08888356e+00 -7.53439260e-01
  -7.67751577e-17  1.27037029e-16  0.00000000e+00 -1.39315594e-16]]",4
"[[1.09457365e-02 5.62170583e-01 6.54728119e-01 4.35723839e-01
  3.62958498e-01 2.33121226e-31 1.01161013e+00 4.40334456e-01
  5.64991664e-32 6.02295939e-32 6.92284320e+00 2.35690721e-01
  2.40918696e-32 2.26527474e-32 0.00000000e+00 1.21283759e-32]]","[[-1.93083499e-01 -1.38541915e+00 -1.49482084e+00  1.22182115e+00
   1.11277526e+00  5.84704691e-16  1.86046127e+00 -1.22718740e+00
  -3.17457499e-16  3.92906952e-17  4.86609130e+00 -8.98449381e-01
  -1.43597162e-16  1.14333326e-16  0.00000000e+00 -1.70531932e-16]]",5
"[[1.29195339e-02 6.67433246e-01 7.76536850e-01 5.22085339e-01
  4.30082006e-01 2.45065019e-31 1.20776193e+00 5.25112411e-01
  6.40348390e-32 6.43081874e-32 8.25752143e+00 2.82117934e-01
  2.39283085e-32 2.24262199e-32 0.00000000e+00 1.31442172e-32]]","[[-2.19417835e-01 -1.57987028e+00 -1.70360683e+00  1.40083455e+00
   1.26749227e+00  4.06756168e-16  2.12858241e+00 -1.40310104e+00
  -1.95708059e-16 -3.30554005e-17  5.56434784e+00 -1.02947572e+00
  -1.38032767e-16  1.02899993e-16  0.00000000e+00 -1.87200024e-16]]",6
"[[1.48246422e-02 7.70367604e-01 8.95390556e-01 6.08178062e-01
  4.95432097e-01 2.42640640e-31 1.40189334e+00 6.08819557e-01
  6.90955249e-32 6.41946366e-32 9.57592056e+00 3.28305556e-01
  2.36890255e-32 2.28457554e-32 0.00000000e+00 1.36733245e-32]]","[[-2.42579307e-01 -1.75295528e+00 -1.88908188e+00  1.56293246e+00
   1.40465764e+00  3.71206111e-16  2.36982661e+00 -1.56104967e+00
  -1.00632059e-16 -5.27614024e-17  6.19154068e+00 -1.14790746e+00
  -1.24229490e-16  1.17983162e-16  0.00000000e+00 -1.42778863e-16]]",7
"[[1.66623694e-02 8.71000336e-01 1.01132788e+00 6.93998566e-01
  5.59030055e-01 2.49444224e-31 1.59401969e+00 6.91466827e-01
  1.54003404e-31 6.66489553e-32 1.08781886e+01 3.74252418e-01
  2.52705420e-32 2.29345208e-32 0.00000000e+00 1.55144868e-32]]","[[-2.62885640e-01 -1.90680472e+00 -2.05357322e+00  1.70979311e+00
   1.52601678e+00  4.30158342e-16  2.58687620e+00 -1.70282969e+00
   2.02003931e-16 -1.03129355e-16  6.75476864e+00 -1.25499488e+00
  -6.91637597e-17  1.23995600e-16  0.00000000e+00 -8.40274395e-17]]",8
"[[1.84340145e-02 9.69358132e-01 1.12438735e+00 7.79543339e-01
  6.20897229e-01 2.62311108e-31 1.78415620e+00 7.73065151e-01
  2.06043584e-31 6.64372450e-32 1.21644724e+01 4.19957328e-01
  4.10255504e-32 2.86662946e-32 0.00000000e+00 1.54714823e-32]]","[[-2.80622850e-01 -2.04333641e+00 -2.19917566e+00  1.84292687e+00
   1.63314086e+00  5.11083324e-16  2.78214530e+00 -1.83005805e+00
   4.13277542e-16 -7.14908665e-17  7.26042077e+00 -1.35186318e+00
  -1.88768978e-16  3.43877563e-17  0.00000000e+00 -8.62143318e-17]]",9
"[[2.01408669e-02 1.06546768e+00 1.23460740e+00 8.64808805e-01
  6.81055027e-01 2.82353334e-31 1.97231796e+00 8.53625457e-01
  2.13880419e-31 1.08832414e-31 1.34349177e+01 4.65419075e-01
  4.29722069e-32 2.93141402e-32 0.00000000e+00 1.53256147e-32]]","[[-2.96048409e-01 -2.16427670e+00 -2.32777485e+00  1.96369303e+00
   1.72744427e+00  6.10525108e-16  2.95780666e+00 -1.94419019e+00
   4.71434817e-16  1.43166152e-16  7.71424734e+00 -1.43952506e+00
  -1.21344043e-16  6.15187124e-17  0.00000000e+00 -7.46184615e-17]]",10
