v,m,t
"[[6.08345836e-02 1.11171383e-01 9.94271645e-03 1.12093458e-01
  4.57310838e-02 1.99234499e-03 1.64606588e-02 4.41954439e-02
  1.30969716e-02 1.78066681e-01 1.03597409e-02 1.13570455e-01
  7.22344677e-02 3.56393651e-02 6.67390357e-04 3.02314961e-03
  1.39020822e-04 1.08035393e-02 7.20657329e-02 1.16771197e-01
  1.88924926e-03 2.85773691e-04 5.43101785e-02 2.10444300e-02
  4.82536267e-02 5.19930285e-36 1.02758041e-06 1.30054373e-04
  3.05840471e-04 2.52486425e-04 3.26706340e-32 1.43935278e-01
  1.47404969e-02 5.31793410e-07 7.14565268e-04 9.12391061e-33
  1.78725007e-38 6.87281302e-03 6.75520420e-02 3.94160904e-03
  1.18097847e-33 2.81749560e-32 1.10101341e-01 1.52872591e-01
  1.91143084e-01 1.74102402e-32 1.85732280e-32 3.80203639e-34
  1.36785059e-03 5.88498643e-02 4.67711387e-35 1.21191081e-33
  1.04625663e-34 1.57937310e-01 5.38024926e-02 1.41169723e-32
  3.76558418e-33 1.29293227e-33 0.00000000e+00 0.00000000e+00]]","[[-2.46646678e-01 -3.33423729e-01 -9.97131709e-02  3.34803612e-01
  -2.13848273e-01 -4.46356919e-02  1.28299099e-01  2.10227125e-01
  -1.14442001e-01 -4.21979479e-01 -1.01782812e-01 -3.37002159e-01
   2.68764707e-01  1.88783911e-01 -2.58338994e-02 -5.49831757e-02
  -1.17907091e-02  1.03940076e-01 -2.68450615e-01  3.41718009e-01
  -4.34654951e-02 -1.69048422e-02 -2.33045443e-01  1.45066985e-01
   2.19667082e-01  2.28019799e-18 -1.01369641e-03 -1.14041384e-02
  -1.74882953e-02 -1.58898214e-02  1.80750198e-16  3.79388031e-01
  -1.21410448e-01 -7.29241668e-04  2.67313537e-02  9.55191636e-17
  -1.33688072e-19 -8.29024308e-02 -2.59907757e-01  6.27822351e-02
   3.43653673e-17  1.67853972e-16 -3.31815221e-01 -3.90989246e-01
  -4.37199136e-01  1.31947869e-16  1.36283631e-16  1.94988112e-17
   3.69844641e-02  2.42589910e-01  6.83894280e-18  3.48125094e-17
  -1.02286687e-17 -3.97413274e-01  2.31953643e-01 -1.18814866e-16
  -6.13643559e-17 -3.59573674e-17  0.00000000e+00  0.00000000e+00]]",1
"[[1.20651414e-01 2.19143954e-01 1.99201898e-02 2.23171523e-01
  9.03344237e-02 4.03480448e-03 3.30002518e-02 8.82851265e-02
  2.62616202e-02 3.53289423e-01 2.04988118e-02 2.26077448e-01
  1.43159344e-01 7.12719659e-02 1.24767953e-03 6.18157518e-03
  2.91610218e-04 2.17127986e-02 1.43944347e-01 2.33027906e-01
  3.70605991e-03 5.23168831e-04 1.08728306e-01 4.12795543e-02
  9.66990950e-02 3.20755228e-34 1.49203180e-06 2.59251984e-04
  6.33879945e-04 4.99661066e-04 1.41364202e-31 2.85091182e-01
  2.96484448e-02 1.00359133e-05 1.44614465e-03 1.25479871e-32
  3.61489922e-32 1.35177982e-02 1.33500176e-01 7.59259354e-03
  7.83116918e-33 3.60540452e-32 2.19973161e-01 3.04305600e-01
  3.81386803e-01 2.31399739e-32 3.99809785e-32 4.99047419e-32
  2.71271125e-03 1.16782874e-01 7.11745635e-33 7.92201974e-33
  3.13222796e-32 3.13677415e-01 1.07743269e-01 1.39758026e-32
  1.97740048e-32 8.04006379e-33 0.00000000e+00 0.00000000e+00]]","[[-4.67797340e-01 -6.30360457e-01 -1.90125620e-01  6.36284441e-01
  -4.04738387e-01 -8.55855892e-02  2.44713917e-01  4.00229617e-01
  -2.18304428e-01 -8.00499262e-01 -1.92810600e-01 -6.40411268e-01
   5.09558221e-01  3.59613175e-01 -4.74778303e-02 -1.05953053e-01
  -2.30204901e-02  1.98509369e-01 -5.11048074e-01  6.50218676e-01
  -8.19640519e-02 -3.07144508e-02 -4.44179013e-01  2.73548288e-01
   4.18897129e-01  1.98175354e-17 -1.60133126e-03 -2.16873035e-02
  -3.39355609e-02 -3.01027223e-02  4.92857362e-16  7.19067099e-01
  -2.31969660e-01 -3.74005514e-03  5.12377149e-02  2.66771502e-17
  -1.90249156e-16 -1.56549440e-01 -4.92032564e-01  1.17252679e-01
   1.12549909e-16  6.07312140e-17 -6.31759551e-01 -7.42993550e-01
  -8.31834272e-01  1.95589507e-16  2.69602478e-16 -2.05000705e-16
   7.01443841e-02  4.60243111e-01  9.02451961e-17 -5.06579361e-17
  -1.85893946e-16 -7.54307141e-01  4.42165223e-01 -1.06933379e-16
  -1.81901029e-16  4.98579585e-17  0.00000000e+00  0.00000000e+00]]",2
"[[1.79454432e-01 3.23964044e-01 2.99329886e-02 3.33204972e-01
  1.33821004e-01 6.12500662e-03 4.96258447e-02 1.32251392e-01
  3.94798854e-02 5.25662654e-01 3.04151153e-02 3.37498457e-01
  2.12775194e-01 1.06895438e-01 1.74680787e-03 9.47504706e-03
  4.58088733e-04 3.27180846e-02 2.15625661e-01 3.48774929e-01
  5.45229252e-03 7.18135308e-04 1.63240166e-01 6.07202903e-02
  1.45331739e-01 5.26759100e-33 1.60806861e-06 3.87255707e-04
  9.84345513e-04 7.42448256e-04 1.45956246e-31 4.23457394e-01
  4.47326064e-02 3.92396614e-05 2.19189480e-03 5.59924424e-32
  3.87111216e-32 1.99410139e-02 1.97851151e-01 1.09633773e-02
  1.02777173e-32 4.38793516e-32 3.29580575e-01 4.54289559e-01
  5.70723961e-01 2.30736934e-32 7.20811062e-32 5.21178552e-32
  4.03328349e-03 1.73823699e-01 2.60819290e-32 7.84284435e-33
  3.49672497e-32 4.67263235e-01 1.61799069e-01 4.22803901e-32
  1.95762647e-32 8.42196302e-33 0.00000000e+00 0.00000000e+00]]","[[-6.65986037e-01 -8.94450580e-01 -2.72167502e-01  9.07715938e-01
  -5.74953714e-01 -1.23184914e-01  3.50456178e-01  5.71982757e-01
  -3.12581184e-01 -1.13986098e+00 -2.74134170e-01 -9.13537434e-01
   7.25149662e-01  5.14272403e-01 -6.53487372e-02 -1.53282593e-01
  -3.37336098e-02  2.84594328e-01 -7.30351766e-01  9.28820588e-01
  -1.15996703e-01 -4.17921458e-02 -6.35555817e-01  3.87096019e-01
   5.99717171e-01  8.81923262e-17 -1.80307813e-03 -3.09464445e-02
  -4.94312707e-02 -4.28335999e-02  3.66075266e-16  1.02294906e+00
  -3.32791426e-01 -8.77937644e-03  7.36858784e-02  2.32743561e-16
  -2.25294744e-16 -2.21878406e-01 -6.99122063e-01  1.64236096e-01
   5.10469350e-17  1.45133763e-16 -9.02959351e-01 -1.05988087e+00
  -1.18814035e+00  1.63180687e-16  4.22919621e-16 -2.36579044e-16
   9.98409705e-02  6.55483496e-01  2.19190410e-16 -4.58038157e-17
  -1.04390380e-16 -1.07475847e+00  6.32753369e-01  7.24144743e-17
  -1.63710926e-16  6.63733223e-17  0.00000000e+00  0.00000000e+00]]",3
"[[2.37248071e-01 4.25677270e-01 3.99789798e-02 4.42203005e-01
  1.76203650e-01 8.26357752e-03 6.63385341e-02 1.76088856e-01
  5.27522650e-02 6.95213616e-01 4.01097032e-02 4.47831734e-01
  2.81087368e-01 1.42506397e-01 2.17028636e-03 1.29068026e-02
  6.38791371e-04 4.38171820e-02 2.87109814e-01 4.64002454e-01
  7.12848295e-03 8.74477273e-04 2.17842513e-01 7.93784556e-02
  1.94150786e-01 1.32828681e-32 1.59304176e-06 5.14148502e-04
  1.35806942e-03 9.80674869e-04 1.54015391e-31 5.59094051e-01
  5.99918455e-02 9.86686743e-05 2.95083972e-03 8.97090468e-32
  5.11299439e-32 2.61454259e-02 2.60624535e-01 1.40663331e-02
  6.35527786e-32 8.12094568e-32 4.38914383e-01 6.02825137e-01
  7.59134004e-01 2.28633366e-32 8.42166952e-32 8.83590662e-32
  5.32951088e-03 2.29978808e-01 2.78511227e-32 1.81274731e-32
  3.47456631e-32 6.18680156e-01 2.15964100e-01 4.27328118e-32
  3.16583308e-32 1.87726599e-32 0.00000000e+00 0.00000000e+00]]","[[-8.43494341e-01 -1.12896982e+00 -3.46662704e-01  1.15210115e+00
  -7.26553671e-01 -1.57768671e-01  4.46593439e-01  7.27293253e-01
  -3.98229773e-01 -1.44397485e+00 -3.46714448e-01 -1.15939025e+00
   9.18039906e-01  6.54365168e-01 -7.98125913e-02 -1.97338725e-01
  -4.39721379e-02  3.63028666e-01 -9.28684255e-01  1.18048936e+00
  -1.45998876e-01 -5.04005549e-02 -8.09138906e-01  4.87186159e-01
   7.63960449e-01 -1.04486910e-17 -1.65523317e-03 -3.92870679e-02
  -6.40730196e-02 -5.42235005e-02  4.27031603e-16  1.29464778e+00
  -4.24838119e-01 -1.56358689e-02  9.42612321e-02  3.94608419e-16
  -8.96019648e-17 -2.79714450e-01 -8.83673795e-01  2.04492197e-01
   2.76978686e-16 -6.37218342e-17 -1.14826677e+00 -1.34514523e+00
  -1.50991374e+00  1.51377057e-16  4.94013725e-16 -2.11859330e-17
   1.26415870e-01  8.30545507e-01  1.52215704e-16  6.05756680e-17
  -8.26338383e-17 -1.36236433e+00  8.05662328e-01  9.47572381e-17
  -3.65344689e-17  1.61887429e-16  0.00000000e+00  0.00000000e+00]]",4
"[[2.94036359e-01 5.24329448e-01 5.00560501e-02 5.50175715e-01
  2.17495502e-01 1.04512595e-02 8.31392568e-02 2.19792210e-01
  6.60795292e-02 8.61971160e-01 4.95836468e-02 5.57076063e-01
  3.48101443e-01 1.78101672e-01 2.52367184e-03 1.64802050e-02
  8.34049815e-04 5.50079237e-02 3.58397328e-01 5.78699209e-01
  8.73532071e-03 9.95997876e-04 2.72532130e-01 9.72659239e-02
  2.43155614e-01 1.43993640e-32 1.66654648e-06 6.40026229e-04
  1.75590752e-03 1.21416072e-03 1.60701776e-31 6.92081196e-01
  7.54253117e-02 1.98654266e-04 3.72200370e-03 8.90600283e-32
  5.43602115e-32 3.21340095e-02 3.21840371e-01 1.69137116e-02
  7.05210640e-32 9.19734501e-32 5.47966022e-01 7.49913830e-01
  9.46596541e-01 2.37223632e-32 9.35822605e-32 8.98206182e-32
  6.60137579e-03 2.85254510e-01 3.98080467e-32 2.91456136e-32
  3.82253595e-32 7.67912011e-01 2.70232380e-01 5.36262341e-32
  3.13438288e-32 1.85849333e-32 0.00000000e+00 0.00000000e+00]]","[[-1.00237478e+00 -1.33686709e+00 -4.14352967e-01  1.37214428e+00
  -8.61392613e-01 -1.89639655e-01  5.34085933e-01  8.67787383e-01
  -4.76113155e-01 -1.71636230e+00 -4.11416242e-01 -1.38067911e+00
   1.09048002e+00  7.81335355e-01 -9.11985297e-02 -2.38452781e-01
  -5.37751480e-02  4.34563240e-01 -1.10813662e+00  1.40789198e+00
  -1.72363883e-01 -5.67738852e-02 -9.66695227e-01  5.75146923e-01
   9.13277355e-01  2.59419651e-17 -1.19065277e-03 -4.68047235e-02
  -7.79491787e-02 -6.43989900e-02  4.75028714e-16  1.53744378e+00
  -5.08977310e-01 -2.41207784e-02  1.13131264e-01  3.70897878e-16
  -1.41810119e-16 -3.30800186e-01 -1.04793674e+00  2.38705961e-01
   1.62080971e-16 -1.64941880e-16 -1.37024981e+00 -1.60193231e+00
  -1.80057141e+00  1.69219041e-16  5.45645675e-16  2.93593331e-17
   1.50177030e-01  9.87439888e-01  2.63802318e-17  1.60345391e-16
  -1.36234443e-16 -1.62035963e+00  9.62641715e-01 -2.11175010e-17
  -3.14383754e-17  1.45698686e-16  0.00000000e+00  0.00000000e+00]]",5
"[[3.49822855e-01 6.19966690e-01 6.01621961e-02 6.57133171e-01
  2.57710038e-01 1.26888422e-02 1.00028866e-01 2.63355958e-01
  7.94623305e-02 1.02596531e+00 5.88379305e-02 6.65230252e-01
  4.13823052e-01 2.13678415e-01 2.81257802e-03 2.01986703e-02
  1.04420694e-03 6.62879830e-02 4.29488904e-01 6.92852556e-01
  1.02736997e-02 1.08655165e-03 3.27305504e-01 1.14394725e-01
  2.92345741e-01 1.76406491e-32 2.04975253e-06 7.64988969e-04
  2.17872392e-03 1.44274466e-03 2.20701355e-31 8.22525197e-01
  9.10328066e-02 3.49360282e-04 4.50437126e-03 9.51930201e-32
  5.54382331e-32 3.79098306e-02 3.81518949e-01 1.95176053e-02
  7.67031234e-32 9.20630402e-32 6.56726961e-01 8.95557885e-01
  1.13309176e+00 2.84908816e-32 9.61988595e-32 9.06108142e-32
  7.84887253e-03 3.39657385e-01 5.52873442e-32 2.88659435e-32
  4.60750208e-32 9.14942209e-01 3.24597207e-01 6.81575583e-32
  3.69451678e-32 1.84642266e-32 0.00000000e+00 0.00000000e+00]]","[[-1.14447355e+00 -1.52079734e+00 -4.75906537e-01  1.57027924e+00
  -9.81140436e-01 -2.19070889e-01  6.13797593e-01  9.94928420e-01
  -5.47007521e-01 -1.96019431e+00 -4.69017315e-01 -1.57984250e+00
   1.24449594e+00  8.96483373e-01 -9.98027535e-02 -2.76923371e-01
  -6.31792983e-02  4.99873356e-01 -1.27059123e+00  1.61342682e+00
  -1.95447864e-01 -6.11221513e-02 -1.10981456e+00  6.52173899e-01
   1.04915367e+00  8.15309164e-17 -4.39233543e-04 -5.35856212e-02
  -9.11393860e-02 -7.34744237e-02  1.79319081e-16  1.75432699e+00
  -5.85992627e-01 -3.40655836e-02  1.30446578e-01  4.17614964e-16
  -1.67898495e-16 -3.75804489e-01 -1.19393577e+00  2.67494940e-01
   2.28862452e-16 -1.16677823e-16 -1.57121980e+00 -1.83307422e+00
  -2.06318931e+00  8.15458674e-17  4.31478912e-16  6.75135707e-17
   1.71401713e-01  1.12797695e+00  1.49747677e-16  1.47743926e-16
  -3.18810978e-17 -1.85165472e+00  1.10526486e+00  1.03744347e-16
   4.86130513e-17  1.23057722e-16  0.00000000e+00  0.00000000e+00]]",6
"[[4.04610576e-01 7.12635475e-01 7.02955525e-02 7.63085393e-01
  2.96861138e-01 1.49771664e-02 1.17008063e-01 3.06774435e-01
  9.29011521e-02 1.18722757e+00 6.78734187e-02 7.72293096e-01
  4.78257813e-01 2.49234169e-01 3.04267589e-03 2.40656791e-02
  1.26963441e-03 7.76548416e-02 5.00385465e-01 8.06448228e-01
  1.17447362e-02 1.15005139e-03 3.82158770e-01 1.30777064e-01
  3.41720886e-01 2.63528207e-32 2.96429767e-06 8.89142047e-04
  2.62739043e-03 1.66628407e-03 2.31072382e-31 9.50551082e-01
  1.06814924e-01 5.60818910e-04 5.29689285e-03 9.42675657e-32
  6.56074770e-32 4.34760533e-02 4.39680887e-01 2.18899579e-02
  7.70540580e-32 9.68853330e-32 7.65188707e-01 1.03976046e+00
  1.31860052e+00 2.99126699e-32 1.63696813e-31 1.23611479e-31
  9.07200961e-03 3.93194288e-01 8.91318506e-32 4.35674640e-32
  4.94771529e-32 1.05975350e+00 3.79051053e-01 6.74759827e-32
  5.18146003e-32 1.84466224e-32 0.00000000e+00 0.00000000e+00]]","[[-1.27145103e+00 -1.68315115e+00 -5.31925623e-01  1.74869662e+00
  -1.08730121e+00 -2.46308613e-01  6.86505437e-01  1.11003296e+00
  -6.11610771e-01 -2.17832692e+00 -5.20216896e-01 -1.75907501e+00
   1.38191080e+00  1.00098070e+00 -1.05891817e-01 -3.13019713e-01
  -7.22194133e-02  5.59566185e-01 -1.41774270e+00  1.79925009e+00
  -2.15573892e-01 -6.36334656e-02 -1.23992711e+00  7.19343390e-01
   1.17292718e+00  1.67657081e-16  5.71665851e-04 -5.97076064e-02
  -1.03715393e-01 -8.15531557e-02  4.92353053e-17  1.94801641e+00
  -6.56592613e-01 -4.53202745e-02  1.46342640e-01  3.70708011e-16
  -4.75537026e-17 -4.15329947e-01 -1.32349425e+00  2.91416233e-01
   2.39412203e-16 -2.92279633e-17 -1.75325710e+00 -2.04112105e+00
  -2.30053655e+00  1.14703471e-16  6.49979531e-16  2.44900131e-16
   1.90339593e-01  1.25378662e+00 -5.06923975e-17  1.05351429e-17
  -9.08450779e-17 -2.05886752e+00  1.23494624e+00  9.33699123e-17
   1.67197622e-16  1.23676270e-16  0.00000000e+00  0.00000000e+00]]",7
"[[4.58401912e-01 8.02382674e-01 8.04544214e-02 8.68042354e-01
  3.34963111e-01 1.73171422e-02 1.34077352e-01 3.50041738e-01
  1.06396302e-01 1.34579124e+00 7.66908581e-02 8.78263320e-01
  5.41411337e-01 2.84766962e-01 3.21969232e-03 2.80847965e-02
  1.51075055e-03 8.91057911e-02 5.71088244e-01 9.19470022e-01
  1.31497889e-02 1.19047531e-03 4.37087740e-01 1.46425301e-01
  3.91280954e-01 2.04243858e-31 4.63116325e-06 1.01259675e-03
  3.10279151e-03 1.88464924e-03 2.72407128e-31 1.07627825e+00
  1.22773192e-01 8.42974548e-04 6.09849068e-03 9.90172914e-32
  8.67207355e-32 4.88359453e-02 4.96347218e-01 2.40425680e-02
  9.22306457e-32 1.15649258e-31 8.73342923e-01 1.18252575e+00
  1.50310432e+00 4.36288371e-32 1.62255802e-31 1.38770384e-31
  1.02708136e-02 4.45872321e-01 8.87187534e-32 4.34215834e-32
  4.94502538e-32 1.20232766e+00 4.33585548e-01 6.68012229e-32
  5.12964543e-32 1.85909985e-32 0.00000000e+00 0.00000000e+00]]","[[-1.38480009e+00 -1.82608120e+00 -5.82953138e-01  1.90936804e+00
  -1.18122987e+00 -2.71575122e-01  7.52908105e-01  1.21428544e+00
  -6.70550323e-01 -2.37333312e+00 -5.65643519e-01 -1.92035167e+00
   1.50436527e+00  1.09588297e+00 -1.09705524e-01 -3.46984687e-01
  -8.09289652e-02  6.14187583e-01 -1.55111682e+00  1.96729962e+00
  -2.33035730e-01 -6.44759799e-02 -1.35831955e+00  7.77624287e-01
   1.28580240e+00  5.72974973e-16  1.81700015e-03 -6.52410241e-02
  -1.15741956e-01 -8.87284634e-02 -1.64603207e-16  2.12095472e+00
  -7.21418663e-01 -5.77518501e-02  1.60941350e-01  4.09085215e-16
  -1.90342676e-16 -4.49919568e-01 -1.43825440e+00  3.10972758e-01
   3.41752922e-16  1.14168241e-16 -1.91823434e+00 -2.22836926e+00
  -2.51510611e+00 -1.51530833e-17  5.70983137e-16  3.48453158e-16
   2.07215577e-01  1.36633647e+00 -6.74914286e-17 -7.54171075e-18
  -1.03390929e-16 -2.24435233e+00  1.35295732e+00  8.40329211e-17
   1.50477860e-16  1.29442652e-16  0.00000000e+00  0.00000000e+00]]",8
"[[5.11198496e-01 8.89255545e-01 9.06373095e-02 9.72013944e-01
  3.72030705e-01 1.97097778e-02 1.51237023e-01 3.93151585e-01
  1.19947917e-01 1.50169162e+00 8.52908987e-02 9.83139479e-01
  6.03289261e-01 3.20275394e-01 3.34940856e-03 3.22596943e-02
  1.76803914e-03 1.00637949e-01 6.41598895e-01 1.03189945e+00
  1.44904830e-02 1.21187769e-03 4.92087978e-01 1.61351907e-01
  4.41025932e-01 2.03211253e-31 7.27001766e-06 1.13547023e-03
  3.60583371e-03 2.09771542e-03 3.64818447e-31 1.19980532e+00
  1.38910233e-01 1.20573655e-03 6.90806220e-03 1.11905750e-31
  1.34151136e-31 5.39928864e-02 5.51539476e-01 2.59870879e-02
  1.00425511e-31 1.23078921e-31 9.81181589e-01 1.32385913e+00
  1.68658528e+00 5.13860976e-32 1.61769844e-31 1.58511993e-31
  1.14453326e-02 4.97698806e-01 1.14005337e-31 4.62181721e-32
  5.02769432e-32 1.34264529e+00 4.88191517e-01 8.94469964e-32
  6.56349829e-32 1.84050885e-32 0.00000000e+00 0.00000000e+00]]","[[-1.48586257e+00 -1.95152616e+00 -6.29478778e-01  2.05406796e+00
  -1.26414724e+00 -2.95071404e-01  8.13633633e-01  1.30875100e+00
  -7.24390195e-01 -2.54753145e+00 -6.05862167e-01 -2.06544970e+00
   1.61333583e+00  1.18214182e+00 -1.11459482e-01 -3.79037591e-01
  -8.93404955e-02  6.64228307e-01 -1.67208761e+00  2.11931617e+00
  -2.48101311e-01 -6.37996158e-02 -1.46614948e+00  8.27888646e-01
   1.38886367e+00  4.83899606e-16  3.27394776e-03 -7.02494605e-02
  -1.27277717e-01 -9.50842963e-02 -4.56583139e-16  2.27531506e+00
  -7.81052264e-01 -7.12430023e-02  1.74352408e-01  4.85984295e-16
  -3.91075576e-16 -4.80062826e-01 -1.53969561e+00  3.26618884e-01
   4.03061513e-16  1.95412930e-16 -2.06783747e+00 -2.39688720e+00
  -2.70914236e+00 -1.04155998e-16  5.47598328e-16  4.58967098e-16
   2.22232335e-01  1.46694786e+00 -2.22525384e-16  5.00526264e-17
  -5.67036308e-17 -2.41022582e+00  1.46044096e+00 -7.70588964e-17
   2.57296776e-16  1.16498387e-16  0.00000000e+00  0.00000000e+00]]",9
"[[5.63001072e-01 9.73301747e-01 1.00842971e-01 1.07500991e+00
  4.08079134e-01 2.21562084e-02 1.68487113e-01 4.36097163e-01
  1.33555955e-01 1.65496630e+00 9.36741032e-02 1.08691984e+00
  6.63897278e-01 3.55758761e-01 3.43766061e-03 3.65941770e-02
  2.04207247e-03 1.12248268e-01 7.11919619e-01 1.14371534e+00
  1.57687384e-02 1.21840355e-03 5.47154870e-01 1.75569427e-01
  4.90955807e-01 2.18400278e-31 1.10989123e-05 1.25788547e-03
  4.13745641e-03 2.30535525e-03 3.94338273e-31 1.32121127e+00
  1.55229973e-01 1.65904323e-03 7.72448394e-03 1.20595375e-31
  1.32879081e-31 5.89503788e-02 6.05279800e-01 2.77350238e-02
  1.07298820e-31 1.23799934e-31 1.08869717e+00 1.46376729e+00
  1.86902607e+00 9.98337388e-32 1.67279687e-31 2.37022519e-31
  1.25956405e-02 5.48681268e-01 1.17813451e-31 5.71067645e-32
  5.73090011e-32 1.48068544e+00 5.42858989e-01 8.85525265e-32
  6.49786331e-32 2.15349169e-32 0.00000000e+00 0.00000000e+00]]","[[-1.57584404e+00 -2.06123213e+00 -6.71944535e-01  2.18439337e+00
  -1.33715352e+00 -3.16979518e-01  8.69246399e-01  1.39438708e+00
  -7.73637318e-01 -2.70301189e+00 -6.41380651e-01 -2.19596816e+00
   1.71015125e+00  1.26061551e+00 -1.11347396e-01 -4.09376631e-01
  -9.74860747e-02  7.10129553e-01 -1.78189277e+00  2.25686257e+00
  -2.61015976e-01 -6.17375975e-02 -1.56445854e+00  8.70921242e-01
   1.48308700e+00  5.66738980e-16  4.92179850e-03 -7.47904101e-02
  -1.38376004e-01 -1.00695952e-01 -5.93045695e-16  2.41302868e+00
  -8.36021610e-01 -8.56910001e-02  1.86674559e-01  3.38347072e-16
  -3.60302049e-16 -5.06201140e-01 -1.62915103e+00  3.38765552e-01
   4.51511002e-16  2.20050838e-16 -2.20358460e+00 -2.54853818e+00
  -2.88466585e+00 -3.15012860e-16  4.08413726e-16  1.30058647e-16
   2.35572583e-01  1.55681058e+00 -1.29929630e-16  1.51587376e-16
  -1.37836651e-16 -2.55839035e+00  1.55842430e+00 -6.93530067e-17
   2.31567099e-16  4.72822451e-17  0.00000000e+00  0.00000000e+00]]",10
