v,m,t
"[[5.59571784e-01 1.28540135e-02 3.44940844e-01 3.81318016e-01
  4.50746670e+00 6.28274139e+00 3.13430792e-01 6.16980399e+00
  3.47764005e+00 4.21724261e-01 6.66368928e-01 2.20627132e-01
  5.31813586e-02 1.12571053e-01 1.15923792e+00 2.54713414e+00
  2.62945542e+00 3.18087621e-01 2.85933127e-01 2.95746296e-01
  3.74276644e-02 1.40304630e-02 1.31455611e-02 5.58846993e+00
  8.17771876e-02 2.84431373e-01 2.66461757e-02 4.32591066e-02
  8.88568035e-03 1.49312372e-01 4.57352092e-33 1.01773929e+01
  5.72202216e-01 0.00000000e+00 0.00000000e+00 9.08995186e-37]]","[[-7.48045308e-01  1.13375542e-01  5.87316647e-01 -6.17509527e-01
   2.12307953e+00  2.50653972e+00  5.59848901e-01 -2.48390901e+00
   1.86484317e+00  6.49403004e-01 -8.16314233e-01 -4.69709625e-01
  -2.30610838e-01 -3.35516099e-01 -1.07667912e+00  1.59597436e+00
  -1.62155956e+00 -5.63992572e-01  5.34727152e-01  5.43825612e-01
  -1.93462307e-01 -1.18450256e-01  1.14654093e-01 -2.36399449e+00
   2.85967109e-01 -5.33321079e-01  1.63236564e-01  2.07988237e-01
  -9.42638868e-02 -3.86409591e-01 -6.76278118e-17 -3.19020265e+00
  -7.56440490e-01  0.00000000e+00  0.00000000e+00  9.53412390e-19]]",1
"[[1.11822346e+00 2.57558661e-02 6.86043325e-01 7.71765211e-01
  8.96862063e+00 1.24745152e+01 6.20086020e-01 1.22917944e+01
  6.92302670e+00 8.34319821e-01 1.31350003e+00 4.37235857e-01
  1.07171013e-01 2.18519995e-01 2.32628795e+00 5.05672201e+00
  5.22295447e+00 6.36724293e-01 5.66499201e-01 5.91389086e-01
  7.24179472e-02 2.85330255e-02 2.60079664e-02 1.11222316e+01
  1.60795320e-01 5.58272576e-01 5.02132959e-02 8.46870836e-02
  1.80884106e-02 2.99205759e-01 2.19319316e-31 2.03085193e+01
  1.15742942e+00 0.00000000e+00 0.00000000e+00 8.99905234e-37]]","[[-1.42440480e+00  2.16188733e-01  1.11557041e+00 -1.18366014e+00
   4.03355951e+00  4.75680583e+00  1.06045141e+00 -4.72222043e+00
   3.54387837e+00  1.23007311e+00 -1.54325859e+00 -8.90515315e-01
  -4.41048079e-01 -6.29187124e-01 -2.05466419e+00  3.02856385e+00
  -3.07798125e+00 -1.07488297e+00  1.01363156e+00  1.03588633e+00
  -3.62170748e-01 -2.27612945e-01  2.17179301e-01 -4.49183833e+00
   5.39922879e-01 -1.00599802e+00  3.01294195e-01  3.91787966e-01
  -1.81230377e-01 -7.36852827e-01 -5.24321102e-16 -6.07007286e+00
  -1.44952866e+00  0.00000000e+00  0.00000000e+00  8.58071151e-19]]",2
"[[1.67589742e+00 3.87035216e-02 1.02333770e+00 1.17134703e+00
  1.33839077e+01 1.85759091e+01 9.20012494e-01 1.83661600e+01
  1.03362750e+01 1.23783341e+00 1.94162829e+00 6.49898498e-01
  1.61942111e-01 3.18037310e-01 3.50111375e+00 7.52895737e+00
  7.78050870e+00 9.55890205e-01 8.41746937e-01 8.86854811e-01
  1.05039054e-01 4.35096458e-02 3.85865194e-02 1.66014171e+01
  2.37104712e-01 8.21681341e-01 7.08796842e-02 1.24316599e-01
  2.76122862e-02 4.49625528e-01 3.26329695e-31 3.03929637e+01
  1.75561495e+00 0.00000000e+00 0.00000000e+00 8.42680029e-33]]","[[-2.03618988e+00  3.09483802e-01  1.59066046e+00 -1.70349430e+00
   5.75269579e+00  6.77634849e+00  1.50769402e+00 -6.73943277e+00
   5.05563056e+00  1.74882650e+00 -2.18972188e+00 -1.26733394e+00
  -6.33254101e-01 -8.85176729e-01 -2.94377015e+00  4.31404073e+00
  -4.38566565e+00 -1.53794980e+00  1.44228042e+00  1.48127822e+00
  -5.08560591e-01 -3.28390918e-01  3.08769061e-01 -6.40705883e+00
   7.65067378e-01 -1.42404211e+00  4.16658835e-01  5.53796611e-01
  -2.61620078e-01 -1.05484576e+00 -8.02348630e-16 -8.67048347e+00
  -2.08544699e+00  0.00000000e+00  0.00000000e+00 -9.10204883e-17]]",3
"[[2.23253093e+00 5.16947728e-02 1.35685377e+00 1.58006386e+00
  1.77537900e+01 2.45875175e+01 1.21326130e+00 2.43930850e+01
  1.37175053e+01 1.63231714e+00 2.55100128e+00 8.58686843e-01
  2.17466623e-01 4.11313160e-01 4.68366792e+00 9.96404107e+00
  1.03021383e+01 1.27556044e+00 1.11172849e+00 1.18207304e+00
  1.35360445e-01 5.89608699e-02 5.08808472e-02 2.20261717e+01
  3.10755817e-01 1.07481834e+00 8.88249753e-02 1.62180778e-01
  3.74612031e-02 6.00516426e-01 3.29676111e-31 4.04302847e+01
  2.36668237e+00 0.00000000e+00 0.00000000e+00 1.44339126e-32]]","[[-2.58979773e+00  3.94199965e-01  2.01789591e+00 -2.18155084e+00
   7.29962350e+00  8.58816489e+00  1.90687819e+00 -8.55759435e+00
   6.41677396e+00  2.21180125e+00 -2.76371203e+00 -1.60459120e+00
  -8.08976664e-01 -1.10723308e+00 -3.75282655e+00  5.46705241e+00
  -5.55937533e+00 -1.95793974e+00  1.82568769e+00  1.88459104e+00
  -6.34825342e-01 -4.21592774e-01  3.90498519e-01 -8.13083360e+00
   9.64281788e-01 -1.79286565e+00  5.11572920e-01  6.96172720e-01
  -3.36081327e-01 -1.34355296e+00 -8.03413910e-16 -1.10192166e+01
  -2.66976014e+00  0.00000000e+00  0.00000000e+00 -3.87114388e-18]]",4
"[[2.78805568e+00 6.47272169e-02 1.68662092e+00 1.99791145e+00
  2.20787469e+01 3.05099423e+01 1.49988788e+00 3.03727495e+01
  1.70668430e+01 2.01782876e+00 3.14187941e+00 1.06367216e+00
  2.73715321e-01 4.98537396e-01 5.87389096e+00 1.23621813e+01
  1.27878724e+01 1.59570444e+00 1.37649948e+00 1.47697664e+00
  1.63452808e-01 7.48856773e-02 6.28909292e-02 2.73966544e+01
  3.81799205e-01 1.31784715e+00 1.04229783e-01 1.98313204e-01
  4.76388552e-02 7.51822644e-01 3.55218592e-31 5.04200141e+01
  2.99054591e+00 0.00000000e+00 0.00000000e+00 1.42895735e-32]]","[[-3.09098246e+00  4.71181823e-01  2.40205486e+00 -2.62191548e+00
   8.69156946e+00  1.02129546e+01  2.26277906e+00 -1.01965484e+01
   7.64231716e+00  2.62452553e+00 -3.27244473e+00 -1.90627078e+00
  -9.69788253e-01 -1.29873050e+00 -4.48977576e+00  6.50078403e+00
  -6.61239879e+00 -2.33912029e+00  2.16836959e+00  2.24995891e+00
  -7.42941082e-01 -5.07941925e-01  4.63336514e-01 -9.68222574e+00
   1.14016032e+00 -2.11734192e+00  5.88059890e-01  8.20859936e-01
  -4.05197408e-01 -1.60582265e+00 -5.53251312e-16 -1.31412727e+01
  -3.20747684e+00  0.00000000e+00  0.00000000e+00 -3.48402950e-18]]",5
"[[3.34239739e+00 7.77982292e-02 2.01266821e+00 2.42488129e+00
  2.63592767e+01 3.63437937e+01 1.77995209e+00 3.63053297e+01
  2.03844195e+01 2.39443197e+00 3.71453628e+00 1.26492520e+00
  3.30657749e-01 5.79899553e-01 7.07171020e+00 1.47235941e+01
  1.52377493e+01 1.91628538e+00 1.63611897e+00 1.77150185e+00
  1.89388036e-01 9.12813142e-02 7.46171265e-02 3.27130384e+01
  4.50285547e-01 1.55093423e+00 1.17275361e-01 2.32747928e-01
  5.81487316e-02 9.03487876e-01 3.56296176e-31 6.03616566e+01
  3.62711082e+00 0.00000000e+00 0.00000000e+00 1.41466778e-32]]","[[-3.54491911e+00  5.41188721e-01  2.74743753e+00 -3.02826634e+00
   9.94404332e+00  1.16693498e+01  2.57969826e+00 -1.16741536e+01
   8.74576981e+00  2.99197892e+00 -3.72242330e+00 -2.17595855e+00
  -1.11710347e+00 -1.46270695e+00 -5.16176123e+00  7.42710487e+00
  -7.55669796e+00 -2.68532721e+00  2.47439446e+00  2.58110597e+00
  -8.34688401e-01 -5.88084716e-01  5.28156390e-01 -1.10783954e+01
   1.29503894e+00 -2.40185922e+00  6.47946257e-01  9.29608572e-01
  -4.69493052e-01 -1.84421840e+00 -4.29883770e-16 -1.50591483e+01
  -3.70310552e+00  0.00000000e+00  0.00000000e+00 -3.13562655e-18]]",6
"[[3.89547524e+00 9.09049336e-02 2.33502439e+00 2.86096109e+00
  3.05958976e+01 4.20896909e+01 2.05351831e+00 4.21909983e+01
  2.36703721e+01 2.76219672e+00 4.26925895e+00 1.46251623e+00
  3.88262187e-01 6.55588844e-01 8.27703868e+00 1.70485034e+01
  1.76518169e+01 2.23725957e+00 1.89064958e+00 2.06558851e+00
  2.13239182e-01 1.08143115e-01 8.60602154e-02 3.79755124e+01
  5.16265595e-01 1.77424882e+00 1.28143250e-01 2.65519464e-01
  6.89941137e-02 1.05545539e+00 3.54893611e-31 7.02546892e+01
  4.27627377e+00 0.00000000e+00 0.00000000e+00 1.40205125e-32]]","[[-3.95626128e+00  6.04903150e-01  3.05791414e+00 -3.40391493e+00
   1.10710097e+01  1.29741217e+01  2.86151147e+00 -1.30064826e+01
   9.73929262e+00  3.31864768e+00 -4.11951057e+00 -2.41688236e+00
  -1.25219470e+00 -1.60189779e+00 -5.77520698e+00  8.25670008e+00
  -8.40304098e+00 -3.00000718e+00  2.74742768e+00  2.88138742e+00
  -9.11672129e-01 -6.62597711e-01  5.85745734e-01 -1.23347903e+01
   1.43102121e+00 -2.65036946e+00  6.92881497e-01  1.02399503e+00
  -5.29440283e-01 -2.06104760e+00 -3.40415321e-16 -1.67930867e+01
  -4.16070442e+00  0.00000000e+00  0.00000000e+00  1.08964715e-18]]",7
"[[4.44720139e+00 1.04044171e-01 2.65371806e+00 3.30613532e+00
  3.47891494e+01 4.77482634e+01 2.32065548e+00 4.80299251e+01
  2.69248446e+01 3.12119956e+00 4.80634832e+00 1.65651505e+00
  4.46495601e-01 7.25794136e-01 9.48977381e+00 1.93371417e+01
  2.00301327e+01 2.55857570e+00 2.14015741e+00 2.35918012e+00
  2.35080424e-01 1.25464307e-01 9.72214215e-02 4.31842807e+01
  5.79790157e-01 1.98796299e+00 1.37014924e-01 2.96662796e-01
  8.01780730e-02 1.20766807e+00 3.67243823e-31 8.00985607e+01
  4.93792326e+00 0.00000000e+00 0.00000000e+00 1.52055174e-32]]","[[-4.32919282e+00  6.62938301e-01  3.33696793e+00 -3.75184301e+00
   1.20850430e+01  1.41423676e+01  3.11171129e+00 -1.42080008e+01
   1.06338323e+01  3.60857452e+00 -4.46899367e+00 -2.63194788e+00
  -1.37620612e+00 -1.71876609e+00 -6.33588904e+00  8.99918931e+00
  -9.16112170e+00 -3.28625617e+00  2.99077210e+00  3.15382650e+00
  -9.75339130e-01 -7.31994209e-01  6.36815167e-01 -1.34653170e+01
   1.55000156e+00 -2.86643194e+00  7.24355970e-01  1.10543928e+00
  -5.85463683e-01 -2.25838705e+00 -1.80281966e-16 -1.83613030e+01
  -4.58392667e+00  0.00000000e+00  0.00000000e+00  3.73841170e-17]]",8
"[[4.99748034e+00 1.17212462e-01 2.96877768e+00 3.76038574e+00
  3.89395951e+01 5.33201514e+01 2.58143726e+00 5.38222776e+01
  3.01479876e+01 3.47152400e+00 5.32611952e+00 1.84699105e+00
  5.05323589e-01 7.90703921e-01 1.07097961e+01 2.15897506e+01
  2.23727648e+01 2.88017410e+00 2.38471218e+00 2.65222403e+00
  2.54987005e-01 1.43235808e-01 1.08102457e-01 4.83395649e+01
  6.40910083e-01 2.19225146e+00 1.44071410e-01 3.26213368e-01
  9.17034690e-02 1.36006850e+00 4.18529205e-31 8.98926913e+01
  5.61194016e+00 0.00000000e+00 0.00000000e+00 1.50823392e-32]]","[[-4.66747453e+00  7.15844860e-01  3.58773396e+00 -4.07473591e+00
   1.29974671e+01  1.51876777e+01  3.33344572e+00 -1.52917269e+01
   1.14392432e+01  3.86540343e+00 -4.77564236e+00 -2.82377084e+00
  -1.49016639e+00 -1.81553000e+00 -6.84899976e+00  9.66323340e+00
  -9.83966728e+00 -3.54685390e+00  3.20740443e+00  3.40114778e+00
  -1.02699431e+00 -7.96730078e-01  6.82006283e-01 -1.44824958e+01
   1.65368620e+00 -3.05325269e+00  7.43717078e-01  1.17522061e+00
  -6.37945134e-01 -2.43810612e+00 -3.96684612e-16 -1.97801867e+01
  -4.97606098e+00  0.00000000e+00  0.00000000e+00  3.90194302e-17]]",9
"[[5.54620829e+00 1.30405971e-01 3.28023172e+00 4.22369206e+00
  4.30478228e+01 5.88060075e+01 2.83594206e+00 5.95682214e+01
  3.33399590e+01 3.81326089e+00 5.82890230e+00 2.03401319e+00
  5.64710312e-01 8.50506279e-01 1.19369676e+01 2.38065812e+01
  2.46797913e+01 3.20198589e+00 2.62438718e+00 2.94467155e+00
  2.73035177e-01 1.61446002e-01 1.18705562e-01 5.34416044e+01
  6.99676238e-01 2.38729162e+00 1.49492907e-01 3.54207086e-01
  1.03572947e-01 1.51259899e+00 4.40276886e-31 9.96364719e+01
  6.29819812e+00 0.00000000e+00 0.00000000e+00 1.56836295e-32]]","[[-4.97448592e+00  7.64117098e-01  3.81303404e+00 -4.37501240e+00
   1.38184805e+01  1.61222867e+01  3.52955292e+00 -1.62693782e+01
   1.21643965e+01  4.09242003e+00 -5.04376169e+00 -2.99470606e+00
  -1.59500002e+00 -1.89418729e+00 -7.31920560e+00  1.02566306e+01
  -1.04465350e+01 -3.78429479e+00  3.40000805e+00  3.62580708e+00
  -1.06781506e+00 -8.57208961e-01  7.21898805e-01 -1.53975987e+01
   1.74361203e+00 -3.21371994e+00  7.52183836e-01  1.23449180e+00
  -6.87228084e-01 -2.60188744e+00 -1.95978972e-16 -2.10644843e+01
  -5.34006811e+00  0.00000000e+00  0.00000000e+00  6.25421792e-17]]",10
