v,m,t
"[[9.54235839e-04 1.28586156e-03 7.79146354e-03 1.98721880e-03
  3.76916899e-04 1.13137055e-02 1.01958530e-03 1.25322007e-02
  2.53230127e-33 1.00674948e-33 1.48712149e-33 1.28384783e-33
  5.23718601e-03 3.17338668e-02 4.12824017e-35 8.01802698e-36
  1.25077047e-33 4.84889125e-34 8.05924986e-33 6.87827973e-05
  4.36987933e-02 7.00589920e-35 3.52685852e-32 1.65150487e-33
  5.92747639e-33 6.46524899e-35 0.00000000e+00 1.20149641e-33]]","[[ 3.08907080e-02  3.58589119e-02 -8.82692672e-02  4.45782324e-02
   1.94143478e-02 -1.06365904e-01 -3.19309457e-02 -1.11947312e-01
   5.03219760e-17 -3.17293158e-17  3.85632142e-17  3.58308224e-17
  -7.23684048e-02  1.78140020e-01  6.42513826e-18  2.83161208e-18
   3.53662334e-17  2.20201981e-17  8.97733249e-17 -8.29353949e-03
   2.09042563e-01 -8.37012497e-18  1.87799322e-16 -4.06387115e-17
   7.69901058e-17  8.04067720e-18  0.00000000e+00  3.46626082e-17]]",1
"[[1.90988897e-03 2.58477789e-03 1.55489287e-02 3.94538769e-03
  7.49349798e-04 2.24571735e-02 2.02232219e-03 2.48800932e-02
  2.86371074e-33 3.32168404e-33 1.48265268e-33 7.39745322e-33
  1.04600948e-02 6.32160901e-02 8.14606757e-33 6.32960200e-33
  3.46740172e-32 4.92083013e-34 1.48383147e-32 1.41931403e-04
  8.66770385e-02 2.34130256e-34 3.49158994e-32 2.25855934e-33
  5.86820162e-33 1.97702739e-33 0.00000000e+00 2.09422905e-33]]","[[ 5.88692326e-02  6.84914545e-02 -1.67960021e-01  8.45955828e-02
   3.68688422e-02 -2.01826463e-01 -6.05644555e-02 -2.12436127e-01
   2.64024154e-17 -7.67746593e-17  3.14816164e-17 -4.60238630e-17
  -1.37762692e-01  3.38650335e-01  9.58114976e-17  8.20573444e-17
   2.14684072e-16  1.63479076e-17 -2.02705580e-18 -1.60569984e-02
   3.96501531e-01  5.30323648e-18  1.69019390e-16 -6.15462143e-17
   6.92910952e-17 -3.65014909e-17  0.00000000e+00  1.11732470e-18]]",2
"[[2.86705654e-03 3.89687358e-03 2.32724821e-02 5.87456582e-03
  1.11726220e-03 3.34315039e-02 3.00829025e-03 3.70452527e-02
  3.20084467e-33 9.85519271e-33 6.19313961e-33 2.77566356e-32
  1.56689257e-02 9.44475780e-02 1.34016572e-32 2.48741014e-32
  3.53001573e-32 1.03816232e-33 1.48427226e-32 2.19575140e-04
  1.28942064e-01 2.31788954e-34 3.53510837e-32 2.25436746e-33
  5.80951961e-33 1.95725712e-33 0.00000000e+00 3.74678730e-33]]","[[ 8.42275724e-02  9.82202186e-02 -2.39927991e-01  1.20505293e-01
   5.25573522e-02 -2.87468682e-01 -8.62285283e-02 -3.02610468e-01
   4.28873153e-17  1.19381417e-17  9.70743702e-17  1.01523117e-16
  -1.96879713e-01  4.83289220e-01  1.59285466e-16 -6.25587833e-17
   1.62024636e-16 -8.76027541e-18  1.05365181e-17 -2.33430392e-02
   5.64533335e-01  4.77291283e-18  1.24111320e-16 -5.11028033e-17
   6.23619857e-17 -3.28513418e-17  0.00000000e+00  4.19140332e-17]]",3
"[[3.82583728e-03 5.22228046e-03 3.09622099e-02 7.77481280e-03
  1.48062445e-03 4.42377850e-02 3.97756631e-03 4.90292398e-02
  3.34592205e-33 1.49922254e-32 6.74790806e-33 3.30584612e-32
  2.08638937e-02 1.25429217e-01 1.38084028e-32 3.50105996e-32
  4.70928294e-32 1.10729051e-32 1.60081986e-32 3.01842785e-04
  1.70501145e-01 1.32057662e-33 3.49975729e-32 2.84277751e-33
  5.75142441e-33 1.93768455e-33 0.00000000e+00 4.71507748e-33]]","[[ 1.07228553e-01  1.25335652e-01 -3.04943352e-01  1.52715273e-01
   6.66545203e-02 -3.64270836e-01 -1.09218315e-01 -3.83499949e-01
   2.52912239e-17 -6.16130124e-17  6.25334911e-17  1.66066133e-16
  -2.50346764e-01  6.13639100e-01  1.20102626e-16 -1.58210899e-16
   2.56029585e-16  9.23411202e-17 -2.67649363e-17 -3.01991323e-02
   7.15078798e-01 -2.87362653e-17  1.11700188e-16 -2.12750450e-17
   5.61257871e-17 -2.95662077e-17  0.00000000e+00  6.94363185e-17]]",4
"[[4.78633144e-03 6.56113762e-03 3.86181972e-02 9.64618874e-03
  1.83941355e-03 5.48770939e-02 4.93022467e-03 6.08336016e-02
  4.71003681e-33 1.65565456e-32 1.14175737e-32 4.81745548e-32
  2.60452287e-02 1.56161871e-01 2.28597325e-32 3.70031864e-32
  6.26642811e-32 1.09843124e-32 3.17684567e-32 3.88862699e-04
  2.11361506e-01 3.67485123e-33 3.58906230e-32 2.81502127e-33
  1.74882128e-32 2.12967879e-33 0.00000000e+00 4.66792671e-33]]","[[ 1.28108744e-01  1.50099271e-01 -3.63699280e-01  1.81592631e-01
   7.93176829e-02 -4.33113343e-01 -1.29799404e-01 -4.56031215e-01
  -1.46220393e-17 -1.40483003e-17  1.25107060e-16  2.51748538e-17
  -2.98728529e-01  7.31124139e-01  1.22309336e-17 -1.90791181e-16
   1.03768109e-16  8.78119402e-17 -1.50264273e-16 -3.66680726e-02
   8.49884691e-01 -7.45193996e-17  1.35786740e-16 -1.83280675e-17
  -5.80883692e-17 -1.20709801e-17  0.00000000e+00  6.24926867e-17]]",5
"[[5.74864070e-03 7.91359144e-03 4.62405288e-02 1.14887544e-02
  2.19361300e-03 6.53504971e-02 5.86633734e-03 7.24598721e-02
  1.00383449e-32 1.63965199e-32 1.38468084e-32 4.80317998e-32
  3.12131745e-02 1.86646385e-01 2.26333284e-32 4.30702479e-32
  6.75568889e-32 3.66513855e-32 3.85209760e-32 4.80762948e-04
  2.51530323e-01 3.63810271e-33 3.55317167e-32 2.83934968e-33
  3.35202516e-32 2.10838200e-33 0.00000000e+00 6.01129876e-33]]","[[ 1.47081082e-01  1.72746551e-01 -4.16819651e-01  2.07467758e-01
   9.06885981e-02 -4.94788552e-01 -1.48210783e-01 -5.21038249e-01
   6.01573419e-17 -1.02897966e-17  6.21641183e-17  4.10690653e-17
  -3.42533340e-01  8.37026061e-01  1.24887960e-17 -2.51943561e-16
   1.90996393e-17  2.39582657e-16 -2.19322350e-16 -4.27884445e-02
   9.70523145e-01 -6.70674597e-17  1.22208066e-16 -2.37394742e-17
   7.50268732e-17 -1.08638821e-17  0.00000000e+00  9.35268101e-17]]",6
"[[6.71286812e-03 9.27979564e-03 5.38292889e-02 1.33025713e-02
  2.54321262e-03 7.56590511e-02 6.78597423e-03 8.39095736e-02
  1.01505643e-32 2.23916972e-32 1.56781265e-32 5.55889029e-32
  3.63679881e-02 2.16883583e-01 2.55829195e-32 4.26396057e-32
  6.83608404e-32 3.97555416e-32 3.82181186e-32 5.77671426e-04
  2.91014719e-01 3.60172169e-33 3.80847421e-32 2.81620032e-33
  3.33801193e-32 2.08729818e-33 0.00000000e+00 6.60429025e-33]]","[[ 1.64337232e-01  1.93489525e-01 -4.64865972e-01  2.30638000e-01
   1.00895001e-01 -5.50009548e-01 -1.64667496e-01 -5.79271636e-01
   3.95607016e-17  6.92193874e-17  1.00329981e-16 -5.26895067e-17
  -3.82218801e-01  9.32498403e-01  6.75952563e-17 -2.26503500e-16
   5.56542100e-17  1.56711999e-16 -1.88315296e-16 -4.85950404e-02
   1.07840911e+00 -6.03607137e-17  5.60582088e-17 -2.36555333e-17
   8.14909391e-17 -9.77749385e-18  0.00000000e+00  1.09730038e-16]]",7
"[[7.67911804e-03 1.06599112e-02 6.13845612e-02 1.50877018e-02
  2.88820834e-03 8.58038028e-02 7.68920339e-03 9.51842174e-02
  3.35485924e-32 2.79397762e-32 1.57829632e-32 5.69729710e-32
  4.15099386e-02 2.46874270e-01 3.15022453e-32 5.80400278e-32
  7.07703660e-32 6.79175082e-32 3.78359643e-32 6.79715950e-04
  3.29821771e-01 2.29778879e-32 3.77038946e-32 3.61427409e-33
  3.30463181e-32 2.06642520e-33 0.00000000e+00 6.53824735e-33]]","[[ 1.80049716e-01  2.12519128e-01 -5.08343619e-01  2.51370960e-01
   1.10052003e-01 -5.99418086e-01 -1.79363046e-01 -6.31406907e-01
  -1.17690945e-16 -1.36762044e-17  7.41223738e-17 -3.37561161e-18
  -4.18196855e-01  1.01857933e+00  1.39417885e-16 -7.80484672e-17
  -5.52716218e-18 -2.79548280e-17 -1.69647789e-16 -5.41192370e-02
   1.17481609e+00 -1.93652254e-16  5.04523879e-17 -5.00342974e-17
   7.33418452e-17 -8.79974446e-18  0.00000000e+00  9.87570342e-17]]",8
"[[8.64749600e-03 1.20541064e-02 6.89064293e-02 1.68442091e-02
  3.22860202e-03 9.57857898e-02 8.57609123e-03 1.06285305e-01
  5.87790370e-32 2.78004089e-32 5.25556866e-32 6.63497618e-32
  4.66393061e-02 2.76619234e-01 3.12680244e-32 7.41111818e-32
  7.15042491e-32 6.73691732e-32 3.80285070e-32 7.87024370e-04
  3.67958509e-01 2.76873013e-32 3.98562391e-32 4.62581623e-33
  3.36024751e-32 2.04576095e-33 0.00000000e+00 6.65307093e-33]]","[[ 1.94373820e-01  2.30007302e-01 -5.47707448e-01  2.69907475e-01
   1.18263352e-01 -6.43591719e-01 -1.92471546e-01 -6.78052051e-01
  -2.65815348e-16 -4.75136557e-19  2.58883373e-16 -1.02770295e-16
  -4.50838347e-01  1.09620317e+00  1.34465069e-16 -1.99284522e-16
  -4.29426795e-17 -1.37208098e-17 -1.28789447e-16 -5.93893346e-02
   1.26089026e+00 -2.44566416e-16  9.57001247e-17 -1.26629070e-17
   3.62314926e-17 -7.91977001e-18  0.00000000e+00  7.54572460e-17]]",9
"[[9.61810868e-03 1.34625569e-02 7.63949763e-02 1.85721575e-02
  3.56440124e-03 1.05606041e-01 9.44670269e-03 1.17214327e-01
  6.19295165e-32 2.75433099e-32 5.65846382e-32 6.90992745e-32
  5.17563815e-02 3.06119246e-01 3.36133692e-32 8.50708820e-32
  7.97001582e-32 7.57139246e-32 5.45296962e-32 8.99724649e-04
  4.05431913e-01 2.76862092e-32 4.76724655e-32 5.39375784e-33
  3.32664503e-32 6.02976870e-33 0.00000000e+00 1.34236618e-32]]","[[ 2.07449322e-01  2.46108893e-01 -5.83366849e-01  2.86464294e-01
   1.25622564e-01 -6.83050221e-01 -2.04149662e-01 -7.19754268e-01
  -1.78092420e-16 -4.99983407e-18  3.00482134e-16 -1.50914240e-16
  -4.80477122e-01  1.16621081e+00  1.72574599e-16 -2.87526361e-16
   5.57494252e-17  8.26167550e-17  1.40182255e-17 -6.44308621e-02
   1.33766323e+00 -2.36716428e-16  1.76765584e-16 -3.99308023e-17
   3.26083433e-17  5.61530521e-17  0.00000000e+00 -1.47753675e-17]]",10
