v,m,t
"[[3.21616690e-01 4.52279911e-01 9.19162977e-02 2.61123186e+00
  1.73567124e+00 1.80390523e-01 2.96272519e-01 2.03633200e-01
  4.26541517e-01 5.03983025e+00 2.53550290e-03 3.51258616e-02
  6.59625121e-01 1.13603069e-01 2.70718104e-01 2.25266787e+00
  2.38447892e-02 7.84011709e-01 8.50564188e-01 1.95803634e+00
  3.66200172e+00 2.12063748e-02 1.31797761e-01 3.02652367e-02
  1.34681427e-01 1.75151076e+00 3.17191093e+00 2.56828548e-33
  8.42260737e-04 1.08642123e+00 2.48179522e-33 5.88534936e+00
  1.43015494e+01 4.83804278e-33 0.00000000e+00 2.47087122e-32]]","[[-5.67112590e-01  6.72517591e-01 -3.03177007e-01 -1.61593065e+00
  -1.31744876e+00  4.24724056e-01 -5.44309213e-01  4.51257354e-01
  -6.53101460e-01 -2.24495662e+00  5.03537774e-02  1.87418947e-01
   8.12173085e-01 -3.37050544e-01  5.20305779e-01 -1.50088903e+00
   1.54417581e-01  8.85444357e-01 -9.22260369e-01  1.39929852e+00
   1.91363573e+00 -1.45624087e-01  3.63039614e-01 -1.73969068e-01
   3.66989683e-01 -1.32344655e+00 -1.78098594e+00 -5.06782545e-17
  -2.90217287e-02 -1.04231532e+00  4.98176196e-17  2.42597390e+00
  -3.78173894e+00 -6.95560406e-17  0.00000000e+00 -1.57190051e-16]]",1
"[[6.38179038e-01 9.11362770e-01 1.81683014e-01 5.18787197e+00
  3.45698637e+00 3.57641622e-01 5.76222681e-01 4.02173885e-01
  8.57763535e-01 1.00370271e+01 4.71907869e-03 6.96104068e-02
  1.30469553e+00 2.26620321e-01 5.39291662e-01 4.48309726e+00
  4.70970994e-02 1.55928283e+00 1.69834167e+00 3.89170801e+00
  7.27200915e+00 4.15829409e-02 2.64234976e-01 5.88576065e-02
  2.62332767e-01 3.48908044e+00 6.26939621e+00 8.63094625e-32
  1.92566196e-03 2.16376933e+00 2.57761246e-33 1.16897086e+01
  2.82324503e+01 4.78966235e-33 0.00000000e+00 2.44616251e-32]]","[[-1.07589096e+00  1.28615177e+00 -5.74000269e-01 -3.06764240e+00
  -2.50429095e+00  8.05400564e-01 -1.02177385e+00  8.53989875e-01
  -1.24770603e+00 -4.26714633e+00  9.23176637e-02  3.55320573e-01
   1.53821451e+00 -6.41211266e-01  9.89121378e-01 -2.85178516e+00
   2.92242773e-01  1.68183565e+00 -1.75539000e+00  2.65695660e+00
   3.63188664e+00 -2.74549064e-01  6.92461222e-01 -3.26557520e-01
   6.89453844e-01 -2.51589802e+00 -3.37184308e+00 -3.35035480e-16
  -5.91623134e-02 -1.98125794e+00  5.58192631e-17  4.60478369e+00
  -7.15508692e+00 -6.26004365e-17  0.00000000e+00 -1.41471046e-16]]",2
"[[9.49730679e-01 1.37728298e+00 2.69294072e-01 7.72980689e+00
  5.16373726e+00 5.31718050e-01 8.40303152e-01 5.95665765e-01
  1.29356997e+00 1.49913301e+01 6.57910432e-03 1.03479914e-01
  1.93529668e+00 3.39032613e-01 8.05700950e-01 6.69133132e+00
  6.97961572e-02 2.32601539e+00 2.54317889e+00 5.80120991e+00
  1.08300174e+01 6.11497998e-02 3.97294211e-01 8.58139944e-02
  3.83136584e-01 5.21279428e+00 9.29322221e+00 1.18842542e-31
  3.27639884e-03 3.23209021e+00 2.48618309e-32 1.74133138e+01
  4.17976850e+01 4.74176573e-33 0.00000000e+00 5.73569963e-32]]","[[-1.53215772e+00  1.84676357e+00 -8.15645201e-01 -4.37141026e+00
  -3.57345299e+00  1.14634935e+00 -1.43906032e+00  1.21301593e+00
  -1.78955681e+00 -6.08869174e+00  1.26757586e-01  5.05706807e-01
   2.18666988e+00 -9.15732273e-01  1.41155577e+00 -4.06762797e+00
   4.15235541e-01  2.39814368e+00 -2.50819396e+00  3.78711873e+00
   5.17414499e+00 -3.88454295e-01  9.91592060e-01 -4.59868524e-01
   9.71830456e-01 -3.59043214e+00 -4.79150822e+00 -1.18785729e-16
  -9.02595054e-02 -2.82714296e+00 -9.91279690e-17  6.56101843e+00
  -1.01608091e+01 -5.63403929e-17  0.00000000e+00  5.47199748e-17]]",3
"[[1.25631588e+00 1.85007377e+00 3.54743007e-01 1.02369426e+01
  6.85572441e+00 7.02586604e-01 1.08896597e+00 7.84155366e-01
  1.73386013e+00 1.99024926e+01 8.14312350e-03 1.36760313e-01
  2.55151615e+00 4.50819832e-01 1.06992927e+00 8.87741532e+00
  9.19800648e-02 3.08441131e+00 3.38492364e+00 7.68674195e+00
  1.43360374e+01 7.99269267e-02 5.30957848e-01 1.11171314e-01
  4.97274646e-01 6.92272564e+00 1.22441639e+01 1.18059619e-31
  4.91922783e-03 4.29142766e+00 2.55176673e-32 2.30564297e+01
  5.50022444e+01 4.69434807e-33 0.00000000e+00 5.67834263e-32]]","[[-1.94115410e+00  2.35962834e+00 -1.03096766e+00 -5.54188666e+00
  -4.53657144e+00  1.45145926e+00 -1.80217091e+00  1.53267495e+00
  -2.28382165e+00 -7.72950606e+00  1.54452736e-01  6.40379744e-01
   2.76523086e+00 -1.16353722e+00  1.79220986e+00 -5.16186395e+00
   5.24979528e-01  3.04244247e+00 -3.18859770e+00  4.80251738e+00
   6.55786704e+00 -4.88851908e-01  1.26342690e+00 -5.75793561e-01
   1.21811419e+00 -4.55881474e+00 -6.05702754e+00 -8.67700612e-17
  -1.22167562e-01 -3.58925322e+00 -5.91410181e-17  8.31681398e+00
  -1.28356002e+01 -5.07063536e-17  0.00000000e+00  4.92479773e-17]]",4
"[[1.55797959e+00 2.32976727e+00 4.38022936e-01 1.27092052e+01
  8.53275717e+00 8.70216187e-01 1.32266238e+00 9.67692019e-01
  2.17852858e+00 2.47702824e+01 9.43786012e-03 1.69477174e-01
  3.15344361e+00 5.61960897e-01 1.33196317e+00 1.10413966e+01
  1.13685887e-01 3.83467271e+00 4.22342511e+00 9.54850958e+00
  1.77900962e+01 9.79341593e-02 6.65208066e-01 1.34966512e-01
  6.04927873e-01 8.61893513e+00 1.51230047e+01 2.65398717e-31
  6.87749964e-03 5.34182321e+00 5.06086741e-32 2.86193511e+01
  6.78511281e+01 1.84355671e-32 0.00000000e+00 5.62155921e-32]]","[[-2.30759811e+00  2.82949427e+00 -1.22253572e+00 -6.59226398e+00
  -5.40412208e+00  1.72423133e+00 -2.11651025e+00  1.81687540e+00
  -2.73515049e+00 -9.20751410e+00  1.76104199e-01  7.60961553e-01
   3.28082054e+00 -1.38725594e+00  2.13522751e+00 -6.14659575e+00
   6.22899737e-01  3.62199996e+00 -3.80373510e+00  5.71461439e+00
   7.79876671e+00 -5.77103517e-01  1.51066123e+00 -6.76033439e-01
   1.43190070e+00 -5.43163065e+00 -7.18374576e+00  3.07289474e-16
  -1.54755539e-01 -4.27594246e+00 -2.12431764e-16  9.89209867e+00
  -1.52124918e+01 -1.63058725e-16  0.00000000e+00  4.43231796e-17]]",5
"[[1.85476751e+00 2.81639451e+00 5.19126511e-01 1.51465411e+01
  1.01946540e+01 1.03457787e+00 1.54184260e+00 1.14632786e+00
  2.62746497e+00 2.95944826e+01 1.04892325e-02 2.01655696e-01
  3.74117069e+00 6.72433752e-01 1.59179270e+00 1.31833245e+01
  1.34949750e-01 4.57700238e+00 5.05853392e+00 1.13867244e+01
  2.11922374e+01 1.15191187e-01 8.00026803e-01 1.57236563e-01
  7.06276276e-01 1.03014699e+01 1.79305364e+01 3.30814870e-31
  9.17318666e-03 6.38331580e+00 1.15895132e-31 3.41024040e+01
  8.03493442e+01 3.09446225e-32 0.00000000e+00 5.56534361e-32]]","[[-2.63573697e+00  3.26063511e+00 -1.39265828e+00 -7.53442072e+00
  -6.18553604e+00  1.96781762e+00 -2.38694515e+00  2.06913804e+00
  -3.14772703e+00 -1.05388513e+01  1.92342722e-01  8.68912386e-01
   3.73967019e+00 -1.58925378e+00  2.44434150e+00 -7.03271659e+00
   7.10278469e-01  4.14335891e+00 -4.36002752e+00  6.53372833e+00
   8.91098997e+00 -6.54435265e-01  1.73572118e+00 -7.62117168e-01
   1.61642649e+00 -6.21840145e+00 -8.18547634e+00  1.56579763e-17
  -1.87905719e-01 -4.89472809e+00 -4.47689162e-16  1.13048144e+01
  -1.73212189e+01 -2.59417892e-16  0.00000000e+00  3.98908616e-17]]",6
"[[2.14672616e+00 3.30998545e+00 5.98045872e-01 1.75489178e+01
  1.18412428e+01 1.19564493e+00 1.74695561e+00 1.32011780e+00
  3.08055382e+00 3.43748918e+01 1.13223686e-02 2.33320691e-01
  4.31479084e+00 7.82215352e-01 1.84941167e+00 1.53032502e+01
  1.55806937e-01 5.31160422e+00 5.89010218e+00 1.32016047e+01
  2.45425214e+01 1.31717535e-01 9.35395725e-01 1.78018474e-01
  8.01498901e-01 1.19703625e+01 2.06675589e+01 3.82239703e-31
  1.18269051e-02 7.41594156e+00 1.14855831e-31 3.95059469e+01
  9.25019089e+01 2.82664899e-31 0.00000000e+00 1.28107746e-31]]","[[-2.92939421e+00  3.65689762e+00 -1.54341077e+00 -8.37905314e+00
  -6.88930439e+00  2.18505620e+00 -2.61785839e+00  2.29263476e+00
  -3.52531514e+00 -1.17380427e+01  2.03735699e-01  9.65546493e-01
   4.14738844e+00 -1.77165807e+00  2.72291489e+00 -7.83003114e+00
   7.88269697e-01  4.61240960e+00 -4.86325509e+00  7.26914908e+00
   9.90727180e+00 -7.21951360e-01  1.94079030e+00 -8.35418917e-01
   1.77460471e+00 -6.92769141e+00 -9.07465463e+00 -2.19858632e-16
  -2.21512192e-01 -5.45237462e+00 -3.91981776e-16  1.25711156e+01
  -1.91885494e+01 -7.35501722e-16  0.00000000e+00 -2.34303414e-16]]",7
"[[2.43390295e+00 3.81056903e+00 6.74772591e-01 1.99163241e+01
  1.34723609e+01 1.35339291e+00 1.93844894e+00 1.48911956e+00
  3.53767420e+00 3.91113253e+01 1.19616230e-02 2.64496572e-01
  4.87439913e+00 8.91281658e-01 2.10481790e+00 1.74012269e+01
  1.76291991e-01 6.03868374e+00 6.71798348e+00 1.49933766e+01
  2.78410259e+01 1.47532559e-01 1.07129618e+00 1.97349281e-01
  8.90773769e-01 1.36256303e+01 2.33348800e+01 3.80783181e-31
  1.48579328e-02 8.43973339e+00 1.56746773e-31 4.48303729e+01
  1.04313847e+02 2.79838250e-31 0.00000000e+00 3.31988829e-31]]","[[-3.19201222e+00  4.02174426e+00 -1.67665825e+00 -9.13579372e+00
  -7.52307216e+00  2.37850256e+00 -2.81319713e+00  2.49022364e+00
  -3.87130057e+00 -1.28181644e+01  2.10793464e-01  1.05204672e+00
   4.50902335e+00 -1.93638180e+00  2.97397830e+00 -8.54736438e+00
   8.57911994e-01  5.03445544e+00 -5.31862078e+00  7.92924100e+00
   1.07990774e+01 -7.80646251e-01  2.12783383e+00 -8.97173246e-01
   1.90905746e+00 -7.56720281e+00 -9.86247578e+00 -1.49232508e-16
  -2.55479568e-01 -5.95496885e+00 -1.45323963e-16  1.37055486e+01
  -2.08385819e+01 -6.61951550e-16  0.00000000e+00 -6.63821370e-16]]",8
"[[2.71634625e+00 4.31817317e+00 7.49297607e-01 2.22487710e+01
  1.50878557e+01 1.50779965e+00 2.11676842e+00 1.65339359e+00
  3.99869947e+00 4.38036158e+01 1.24305950e-02 2.95207334e-01
  5.42009211e+00 9.99607620e-01 2.35801357e+00 1.94773093e+01
  1.96438810e-01 6.75844871e+00 7.54203294e+00 1.67622745e+01
  3.10878461e+01 1.62655425e-01 1.20770915e+00 2.15266052e-01
  9.74277816e-01 1.52672740e+01 2.59333153e+01 3.78570008e-31
  1.82842226e-02 9.45472067e+00 1.73074376e-31 5.00761113e+01
  1.15790192e+02 3.34565453e-31 0.00000000e+00 3.29497329e-31]]","[[-3.42669034e+00  4.35829159e+00 -1.79407617e+00 -9.81331779e+00
  -8.09372312e+00  2.55045795e+00 -2.97651657e+00  2.66448041e+00
  -4.18872854e+00 -1.37909885e+01  2.13974954e-01  1.12947755e+00
   4.82911840e+00 -2.08514511e+00  3.20026344e+00 -9.19265949e+00
   9.20140183e-01  5.41427192e+00 -5.73080812e+00  8.52153588e+00
   1.15967294e+01 -8.31415593e-01  2.29862044e+00 -9.48488769e-01
   2.02214478e+00 -8.14386168e+00 -1.05590188e+01 -1.74242440e-16
  -2.89721821e-01 -6.40798739e+00 -2.64564025e-16  1.47212129e+01
  -2.22930119e+01 -8.35601315e-16  0.00000000e+00 -5.68657491e-16]]",9
"[[2.99410549e+00 4.83282483e+00 8.21611154e-01 2.45462918e+01
  1.66875846e+01 1.65884534e+00 2.28235797e+00 1.81300310e+00
  4.46349688e+00 4.84516138e+01 1.27521475e-02 3.25476549e-01
  5.95196753e+00 1.10716716e+00 2.60900548e+00 2.15315538e+01
  2.16280747e-01 7.47110971e+00 8.36210723e+00 1.85085422e+01
  3.42830953e+01 1.77105098e-01 1.34461525e+00 2.31805895e-01
  1.05218683e+00 1.68952765e+01 2.84636878e+01 3.79853154e-31
  2.21224133e-02 1.04609288e+01 2.20092979e-31 5.52436301e+01
  1.26935984e+02 5.25359491e-31 0.00000000e+00 3.26202356e-31]]","[[-3.63621937e+00  4.66934488e+00 -1.89716904e+00 -1.04194395e+01
  -8.60745604e+00  2.70299489e+00 -3.11101909e+00  2.81772684e+00
  -4.48033750e+00 -1.46671134e+01  2.13692819e-01  1.19879688e+00
   5.11176279e+00 -2.21949444e+00  3.40423333e+00 -9.77306605e+00
   9.75795813e-01  5.75615978e+00 -6.10403308e+00  9.05281658e+00
   1.23095221e+01 -8.75066098e-01  2.45474180e+00 -9.90360422e-01
   2.11599076e+00 -8.66389495e+00 -1.11733581e+01 -2.28014022e-16
  -3.24161254e-01 -6.81635752e+00 -4.58900164e-16  1.56299066e+01
  -2.35713729e+01 -1.19265404e-15  0.00000000e+00 -5.11791742e-16]]",10
