v,m,t
"[[1.44859715e-32 6.93065242e-33 2.29990222e-33 5.57320257e-02
  1.28337937e-03 9.43014126e-03 3.89896514e-33 2.71785651e-33
  3.02926837e-37 1.58299881e-33 2.53945015e-02 1.27021251e-03
  5.46312864e-33 1.11305629e-32 1.07026836e-32 5.89883442e-33
  1.66172295e-01 3.16088417e-02 9.37725967e-33 0.00000000e+00
  1.92167800e-33 4.69836053e-33 1.23161437e-33 3.15435713e-33]]","[[-1.20357682e-16 -8.32505401e-17 -4.79572958e-17  2.36076313e-01
   3.58242846e-02 -9.71089144e-02  6.24416939e-17 -5.21330654e-17
  -5.50387897e-19 -3.97869175e-17 -1.59356523e-01 -3.56400409e-02
   7.39129802e-17  1.05501483e-16  1.03453775e-16 -7.68038699e-17
   4.07642361e-01  1.77788756e-01  9.68362518e-17  0.00000000e+00
  -4.38369479e-17 -6.85445879e-17 -3.50943638e-17 -5.61636637e-17]]",1
"[[1.43415919e-32 8.55127550e-33 2.54868552e-33 1.11165275e-01
  2.58453413e-03 1.87350752e-02 4.88137983e-33 3.32806513e-33
  3.33937798e-33 1.94211140e-33 5.05127955e-02 2.56389953e-03
  1.56578167e-32 1.44071024e-32 1.23553015e-32 7.40495099e-33
  3.31413000e-01 6.31020555e-02 1.28087229e-32 0.00000000e+00
  5.65469366e-33 1.63825717e-32 3.89348297e-33 5.67599034e-33]]","[[-1.09014792e-16 -1.16034239e-16 -2.66757442e-17  4.49091948e-01
   6.84908362e-02 -1.84347676e-01  8.81569416e-17 -7.21662870e-17
   5.72894074e-17 -5.51716599e-17 -3.02707528e-01 -6.82200424e-02
   1.67760604e-16  1.53156533e-16  5.11602783e-17 -1.08684890e-16
   7.75415061e-01  3.38361506e-01  2.77789303e-17  0.00000000e+00
  -1.00708722e-16  4.66205110e-17  2.01275927e-17 -1.83275850e-20]]",2
"[[3.69735186e-32 1.96301559e-32 8.55410844e-33 1.66302129e-01
  3.90353867e-03 2.79157915e-02 1.87671202e-32 7.27470316e-33
  2.48841270e-32 2.79447119e-33 7.53573316e-02 3.88118539e-03
  1.64214744e-32 3.47663015e-32 2.73714675e-32 8.79043418e-33
  4.95728703e-01 9.44795569e-02 1.36658094e-32 0.00000000e+00
  5.59814672e-33 1.62673776e-32 3.85454814e-33 9.50100275e-33]]","[[-2.49028331e-16  1.23087643e-18 -1.01667102e-16  6.41350429e-01
   9.83139476e-02 -2.62701684e-01  1.97385960e-16 -1.28036255e-16
  -9.53345395e-17 -2.01285579e-17 -4.31652553e-01 -9.80439773e-02
   1.20649155e-16  2.81030510e-16  1.69087816e-16 -1.36020232e-16
   1.10729978e+00  4.83434611e-01  5.63885139e-17  0.00000000e+00
  -9.06378495e-17  4.89320968e-17  1.81148335e-17 -6.23203655e-17]]",3
"[[4.96048551e-32 2.00240370e-32 2.67285539e-32 2.21144947e-01
  5.24046848e-03 3.69732647e-02 2.08449459e-32 7.23494956e-33
  4.00440786e-32 4.54950895e-33 9.99305324e-02 5.22219471e-03
  1.62826216e-32 4.83046134e-32 2.84182775e-32 8.71008680e-33
  6.59125946e-01 1.25741237e-01 1.35291513e-32 0.00000000e+00
  8.09337187e-33 1.88348472e-32 3.85778546e-33 9.40599272e-33]]","[[-3.38147740e-16  2.54014652e-17  4.36291258e-17  8.14924954e-01
   1.25576558e-01 -3.33057760e-01  1.30050128e-16 -1.20976620e-16
  -2.09933244e-16  2.41096751e-17 -5.47631177e-01 -1.25385524e-01
   1.03548174e-16  1.35088692e-16  1.88518058e-16 -1.25167202e-16
   1.40688009e+00  6.14552778e-01  5.07496625e-17  0.00000000e+00
  -3.10645940e-17  9.62896613e-17  9.83938836e-18 -5.60883290e-17]]",4
"[[4.91454988e-32 4.04158442e-32 1.04456346e-31 2.75696068e-01
  6.59540020e-03 4.59084541e-02 2.15305326e-32 2.38144113e-32
  4.65652617e-32 6.02377898e-33 1.24234794e-01 6.58705254e-03
  7.62202224e-32 5.31998758e-32 3.71124223e-32 1.28980660e-32
  8.21611226e-01 1.56886965e-01 1.33938597e-32 0.00000000e+00
  1.15170786e-32 1.86464987e-32 6.43457574e-33 9.31193279e-33]]","[[-2.98275556e-16 -1.20637976e-16  3.18542202e-16  9.71681426e-01
   1.50533384e-01 -3.96214008e-01  8.71446765e-17 -2.37920855e-16
  -2.72136217e-16  6.06828725e-17 -6.51939007e-01 -1.50491091e-01
  -1.51960527e-16  4.82428709e-17  2.64420289e-16 -1.78034578e-16
   1.67738125e+00  7.33106222e-01  4.56746962e-17  0.00000000e+00
   3.12418692e-17  8.66606951e-17 -4.22852205e-17 -5.04794961e-17]]",5
"[[4.89604621e-32 1.56648748e-31 1.06063790e-31 3.29957812e-01
  7.96841158e-03 5.47223046e-02 2.15522934e-32 3.21240330e-32
  4.71487643e-32 2.04023976e-32 1.48272484e-01 7.97588436e-03
  7.57420042e-32 6.08634660e-32 6.49630002e-32 2.00366601e-32
  9.83190991e-01 1.87916585e-01 2.13146289e-32 0.00000000e+00
  1.14019078e-32 1.84600338e-32 1.92213598e-32 1.48539692e-32]]","[[-2.85952807e-16  2.32947508e-16  3.38185620e-16  1.11329918e+00
   1.73413743e-01 -4.52888688e-01  6.30332586e-17 -3.06582898e-16
  -2.12531930e-16 -6.55472073e-17 -7.45742083e-01 -1.73582543e-01
  -1.19912650e-16 -4.71109083e-17  6.99850996e-17 -7.49810485e-17
   1.92170608e+00  8.40346118e-01  1.30855250e-16  0.00000000e+00
   2.81176823e-17  7.79946256e-17  7.53061255e-17  2.96361281e-17]]",6
"[[9.93566904e-32 1.58935263e-31 1.05615801e-31 3.83932477e-01
  9.35958152e-03 6.34157472e-02 4.53962950e-32 3.18683222e-32
  4.67105968e-32 2.02673209e-32 1.72045947e-01 9.38881616e-03
  8.83547332e-32 7.56546697e-32 9.62030503e-32 1.99958944e-32
  1.14387164e+00 2.18829919e-01 2.87037383e-32 0.00000000e+00
  1.14482316e-32 2.42967309e-32 2.38297741e-32 1.65111069e-32]]","[[-3.17786419e-17  2.71725312e-16  3.29118818e-16  1.24128964e+00
   1.94424084e-01 -5.03728200e-01  2.11841262e-16 -2.67829579e-16
  -1.85506373e-16 -5.06890355e-17 -8.30089830e-01 -1.94859643e-01
  -2.23550746e-16 -1.66495903e-16  2.41563408e-16 -5.48496180e-17
   2.14246714e+00  9.37398503e-01  3.05788098e-17  0.00000000e+00
   3.79685720e-17  1.47792183e-16 -1.51105017e-18  6.91657784e-17]]",7
"[[9.97795751e-32 1.62845537e-31 1.32644199e-31 4.37622341e-01
  1.07689899e-02 7.19896994e-02 7.44884559e-32 3.44678123e-32
  6.22040170e-32 2.25513853e-32 1.95557500e-01 1.08259744e-02
  1.04365873e-31 7.58571660e-32 9.55021515e-32 2.27066929e-32
  1.30365952e+00 2.49626768e-01 2.84167009e-32 0.00000000e+00
  2.69341624e-32 2.40537636e-32 2.39295663e-32 1.72409961e-32]]","[[-6.62365528e-17  1.70393309e-16  1.28622463e-16  1.35701311e+00
   2.13750274e-01 -5.49314276e-01  3.62546996e-16 -2.95066740e-16
  -2.93290712e-16 -9.54873316e-17 -9.05926722e-01 -2.14502267e-01
  -3.31175235e-16 -1.18877893e-16  2.01247500e-16  4.58678026e-18
   2.34201578e+00  1.02527679e+00  2.75209288e-17  0.00000000e+00
   1.59073329e-16  1.33012965e-16 -1.97471671e-17  9.21657544e-17]]",8
"[[1.39518065e-31 2.28017297e-31 1.37107956e-31 4.91029658e-01
  1.21967177e-02 8.04450657e-02 1.32171641e-31 5.55882259e-32
  6.19085259e-32 3.13838637e-32 2.18809433e-01 1.22874859e-02
  1.45838256e-31 7.77809459e-32 1.17933554e-31 2.30450036e-32
  1.46256092e+00 2.80306910e-01 3.20436109e-32 0.00000000e+00
  2.66927906e-32 2.51854671e-32 3.40190719e-32 1.91238551e-32]]","[[ 1.42219423e-16 -1.05103399e-16  3.96668619e-17  1.46169387e+00
   2.31559653e-01 -5.90170443e-01  5.68011285e-16 -4.12069765e-16
  -2.82032311e-16  9.23488640e-18 -9.74102776e-01 -2.32672379e-01
  -5.04251897e-16 -1.58781528e-16  3.34048954e-16  2.79057734e-17
   2.52246827e+00  1.10489304e+00  8.73074397e-17  0.00000000e+00
   1.48454637e-16  8.26678948e-17 -1.19403161e-16  3.76141040e-17]]",9
"[[1.38836637e-31 2.26479448e-31 1.69429172e-31 5.44156662e-01
  1.36428468e-02 8.87827381e-02 1.57294784e-31 1.16898439e-31
  6.82170888e-32 3.20606569e-32 2.41804014e-01 1.37734778e-02
  1.45994920e-31 9.10733529e-32 1.31981657e-31 2.73913431e-32
  1.62058208e+00 3.10870101e-01 5.36639454e-32 0.00000000e+00
  2.64260423e-32 2.88247082e-32 3.37189576e-32 2.48135558e-32]]","[[ 1.54713639e-16 -1.21838677e-16 -1.47854436e-16  1.55643380e+00
   2.48002882e-01 -6.26767849e-01  3.48591401e-16 -1.22133828e-16
  -1.70596586e-16 -2.31629078e-17 -1.03538300e+00 -2.49515823e-01
  -4.13639069e-16 -2.42854317e-17  1.77244549e-16 -4.25367773e-17
   2.68572928e+00  1.17706807e+00 -6.95474774e-17  0.00000000e+00
   1.33185275e-16  1.20224574e-17 -1.01132251e-16  1.10539976e-16]]",10
