v,m,t
"[[2.12386950e-01 8.80999792e-01 8.84251604e-01 2.18377604e+00
  6.31909696e-03 4.04939921e+00 1.27808056e-35 2.39681974e+01
  5.45178551e-01 1.17867189e-34 1.52173757e-32 1.98730765e-34]]","[[-4.60854586e-01 -9.38615891e-01  9.40346534e-01  1.47776048e+00
   7.94927479e-02 -2.01231191e+00 -3.57502526e-18 -4.89573257e+00
  -7.38362073e-01  1.08566656e-17 -1.23358728e-16 -1.40971900e-17]]",1
"[[4.22229316e-01 1.75111044e+00 1.75845598e+00 4.35867365e+00
  1.26329247e-02 8.08004539e+00 3.18536335e-33 4.77292425e+01
  1.08406242e+00 5.95085579e-33 2.16494771e-32 7.72801313e-34]]","[[-8.75167038e-01 -1.78226198e+00  1.78601763e+00  2.81212321e+00
   1.51399711e-01 -3.82878738e+00 -5.95443401e-17 -9.30521301e+00
  -1.40231693e+00 -6.66107217e-17 -2.98793084e-17 -3.66886763e-17]]",2
"[[6.29554024e-01 2.61042268e+00 2.62270847e+00 6.52477269e+00
  1.89412221e-02 1.20920919e+01 1.96867296e-32 7.12848731e+01
  1.61665272e+00 6.10043326e-33 2.37133845e-32 7.65073300e-34]]","[[-1.24759272e+00 -2.54042424e+00  2.54647766e+00  4.01741208e+00
   2.16475864e-01 -5.46898722e+00  7.49916629e-17 -1.32770302e+01
  -1.99926291e+00 -7.44094570e-17 -7.46449350e-17 -3.30198086e-17]]",3
"[[8.34387732e-01 3.45902633e+00 3.47710342e+00 8.68215191e+00
  2.52437151e-02 1.60856899e+01 4.48044899e-32 9.46368117e+01
  2.14295069e+00 6.03942893e-33 6.80768641e-32 1.48536029e-33]]","[[-1.58232148e+00 -3.22164000e+00  3.23024453e+00  5.10651860e+00
   2.75400638e-01 -6.95051620e+00  2.26598208e-16 -1.68549146e+01
  -2.53585851e+00 -6.69685113e-17  1.44008132e-16 -5.66981489e-17]]",4
"[[1.03675683e+00 4.29701036e+00 4.32173426e+00 1.08308889e+01
  3.15401175e-02 2.00609886e+01 4.97652849e-32 1.17786766e+02
  2.66295770e+00 1.67013928e-32 6.95122462e-32 1.47050669e-33]]","[[-1.88312416e+00 -3.83359285e+00  3.84498437e+00  6.09104517e+00
   3.28785475e-01 -8.28921864e+00  1.30393572e-16 -2.00782236e+01
  -3.01809636e+00 -1.63820480e-16  1.75608957e-16 -5.10283340e-17]]",5
"[[1.23668745e+00 5.12446286e+00 5.15669346e+00 1.29710603e+01
  3.78301304e-02 2.40181350e+01 1.66574956e-31 1.40736430e+02
  3.17667528e+00 1.78669358e-32 6.88609196e-32 1.17048739e-32]]","[[-2.15339455e+00 -4.38319799e+00  4.39759668e+00  6.98143398e+00
   3.77180626e-01 -9.49935448e+00 -2.25147354e-16 -2.29823796e+01
  -3.45136982e+00 -1.10934228e-16  1.64665909e-16 -1.47163203e-16]]",6
"[[1.43420544e+00 5.94147107e+00 5.98207256e+00 1.51027413e+01
  4.41134429e-02 2.79572741e+01 1.85322839e-31 1.63487480e+02
  3.68410513e+00 2.87890480e-32 6.98979096e-32 1.15878252e-32]]","[[-2.39618703e+00 -4.87667905e+00  4.89429098e+00  7.78708299e+00
   4.21081273e-01 -1.05937577e+01 -3.45508901e-16 -2.55992627e+01
  -3.84053292e+00 -2.05201052e-16  1.06658987e-16 -1.32446882e-16]]",7
"[[1.62933642e+00 6.74812140e+00 6.79796221e+00 1.72260062e+01
  5.03897323e-02 3.18785488e+01 1.91439976e-31 1.86041582e+02
  4.18524910e+00 4.47806345e-32 7.74657753e-32 1.22698893e-32]]","[[-2.61425056e+00 -5.31963729e+00  5.34065586e+00  8.51645041e+00
   4.60933037e-01 -1.15839788e+01 -2.21681108e-16 -2.79575654e+01
  -4.18995425e+00 -5.70898935e-17  1.86915279e-16 -9.09543211e-17]]",8
"[[1.82210573e+00 7.54449939e+00 7.60445211e+00 1.93409283e+01
  5.66586643e-02 3.57820999e+01 2.24389304e-31 2.08400385e+02
  4.68010923e+00 4.43328282e-32 8.10559189e-32 1.21471904e-32]]","[[-2.81005922e+00 -5.71711383e+00  5.74172103e+00  9.17714861e+00
   4.97136935e-01 -1.24804134e+01 -1.27946874e-17 -3.00831114e+01
  -4.50356555e+00 -5.13809041e-17  2.34290395e-16 -8.18588890e-17]]",9
"[[2.01253845e+00 8.33068980e+00 8.40163111e+00 2.14475794e+01
  6.29198932e-02 3.96680660e+01 2.24025460e-31 2.30565523e+02
  5.16868775e+00 7.62679609e-32 9.28607822e-32 1.20257185e-32]]","[[-2.98583966e+00 -6.07364563e+00  6.10201322e+00  9.77602874e+00
   5.30053838e-01 -1.32924175e+01  3.18443187e-17 -3.19991420e+01
  -4.78490539e+00 -2.26182973e-16  9.85429577e-17 -7.36730001e-17]]",10
"[[2.20065942e+00 9.10677657e+00 9.18958716e+00 2.35460304e+01
  6.91730622e-02 4.35365840e+01 2.23869644e-31 2.52538617e+02
  5.65098709e+00 7.78005297e-32 9.74027147e-32 3.76318398e-32]]","[[-3.14359587e+00 -6.39331594e+00  6.42560650e+00  1.03192568e+01
   5.60008493e-01 -1.40284115e+01 -1.69957637e-17 -3.37265749e+01
  -5.03715845e+00 -1.55655926e-16  1.62651763e-16 -2.26700147e-16]]",11
"[[2.38649322e+00 9.87284283e+00 9.96840734e+00 2.56363512e+01
  7.54178038e-02 4.73877883e+01 2.22470126e-31 2.74321274e+02
  6.12700988e+00 7.70225244e-32 9.67477755e-32 3.72555214e-32]]","[[-3.28513145e+00 -6.67979968e+00  6.71616752e+00  1.08123823e+01
   5.87293130e-01 -1.46959737e+01  1.36723892e-17 -3.52842362e+01
  -5.26319096e+00 -1.40090333e-16  1.28523555e-16 -2.04030132e-16]]",12
"[[2.57006419e+00 1.06289709e+01 1.07381779e+01 2.77186102e+01
  8.16537401e-02 5.12218114e+01 2.93811349e-31 2.95915085e+02
  6.59675899e+00 7.62522991e-32 1.02802249e-31 3.69116513e-32]]","[[-3.41206961e+00 -6.93640424e+00  6.97699626e+00  1.12603997e+01
   6.12170720e-01 -1.53019247e+01 -2.58925240e-16 -3.66890695e+01
  -5.46558251e+00 -1.26081300e-16  1.99468286e-16 -1.78271267e-16]]",13
"[[2.75139640e+00 1.13752425e+01 1.14989841e+01 2.97928751e+01
  8.78804828e-02 5.50387838e+01 2.94477737e-31 3.17321629e+02
  7.06023751e+00 8.80519670e-32 1.07663748e-31 6.06696492e-32]]","[[-3.52587128e+00 -7.16610626e+00  7.21106271e+00  1.16678038e+01
   6.34877901e-01 -1.58524029e+01 -1.72995217e-16 -3.79563245e+01
  -5.64665474e+00 -1.39199012e-18  2.56264674e-16 -3.15773193e-16]]",14
"[[2.93051368e+00 1.21117383e+01 1.22509106e+01 3.18592120e+01
  9.40976340e-02 5.88388338e+01 3.24757079e-31 3.38542470e+02
  7.51744878e+00 1.05428073e-31 1.06587111e-31 6.23936670e-32]]","[[-3.62785125e+00 -7.37158470e+00  7.42103985e+00  1.20386403e+01
   6.55627608e-01 -1.63529329e+01 -3.37970540e-16 -3.90997261e+01
  -5.80849711e+00 -1.36369872e-16  2.30638207e-16 -3.32473346e-16]]",15
"[[3.10743964e+00 1.28385385e+01 1.29940410e+01 3.39176863e+01
  1.00304786e-01 6.26220877e+01 3.28964503e-31 3.59579158e+02
  7.96839640e+00 1.11777838e-31 1.05823304e-31 6.17697304e-32]]","[[-3.71919287e+00 -7.55525063e+00  7.60933338e+00  1.23765501e+01
   6.74611454e-01 -1.68084869e+01 -2.17831173e-16 -4.01316269e+01
  -5.95299015e+00 -3.66861189e-17  2.24954384e-16 -2.99226011e-16]]",16
"[[3.28219762e+00 1.35557224e+01 1.37284583e+01 3.59683618e+01
  1.06501523e-01 6.63886696e+01 3.25675286e-31 3.80433228e+02
  8.41308422e+00 1.11466865e-31 1.07815184e-31 6.61322843e-32]]","[[-3.80096111e+00 -7.71927398e+00  7.77810843e+00  1.26848098e+01
   6.92001853e-01 -1.72235396e+01 -1.96702441e-16 -4.10631443e+01
  -6.08182633e+00 -4.61318152e-18  2.57686772e-16 -1.98732515e-16]]",17
"[[3.45481073e+00 1.42633686e+01 1.44542445e+01 3.80113015e+01
  1.12687419e-01 7.01387016e+01 3.23646739e-31 4.01106202e+02
  8.85151638e+00 1.10426756e-31 1.34573389e-31 6.72227660e-32]]","[[-3.87411447e+00 -7.86560769e+00  7.92931361e+00  1.29663686e+01
   7.07953948e-01 -1.76021185e+01 -2.12077962e-16 -4.19042844e+01
  -6.19652889e+00 -1.27866044e-17  6.50757833e-17 -1.37004698e-16]]",18
"[[3.62530184e+00 1.49615552e+01 1.51714809e+01 4.00465670e+01
  1.18862039e-01 7.38723038e+01 3.39230285e-31 4.21599589e+02
  9.28369730e+00 2.45643649e-31 1.35133382e-31 6.65505384e-32]]","[[-3.93951558e+00 -7.99600940e+00  8.06470269e+00  1.32238806e+01
   7.22607339e-01 -1.79478480e+01 -3.28056219e-16 -4.26640528e+01
  -6.29846874e+00  3.57709012e-16  1.02222834e-16 -1.23304229e-16]]",19
"[[3.79369357e+00 1.56503592e+01 1.58802480e+01 4.20742188e+01
  1.25024943e-01 7.75895939e+01 3.36510500e-31 4.41914882e+02
  9.70963171e+00 2.43187212e-31 1.37673750e-31 6.80805405e-32]]","[[-3.99794081e+00 -8.11206099e+00  8.18585405e+00  1.34597343e+01
   7.36087635e-01 -1.82639903e+01 -2.69317652e-16 -4.33505547e+01
  -6.38887973e+00  3.21938111e-16  2.96170425e-17 -6.41175627e-17]]",20
"[[3.96000834e+00 1.63298572e+01 1.65806255e+01 4.40943164e+01
  1.31175681e-01 8.12906879e+01 3.99829882e-31 4.62053562e+02
  1.01293246e+01 2.84887069e-31 1.40262300e-31 7.79150193e-32]]","[[-4.05008887e+00 -8.21518615e+00  8.29418827e+00  1.36760796e+01
   7.48507859e-01 -1.85534812e+01  1.58475109e-17 -4.39710848e+01
  -6.46887231e+00  7.96687671e-17 -3.63151892e-17  4.48382535e-17]]",21
"[[4.12426829e+00 1.70001252e+01 1.72726923e+01 4.61069178e+01
  1.37313794e-01 8.49756995e+01 4.63322948e-31 4.82017096e+02
  1.05427814e+01 2.82317494e-31 1.39501799e-31 7.85358372e-32]]","[[-4.09658861e+00 -8.30666620e+00  8.39098385e+00  1.38748511e+01
   7.59969704e-01 -1.88189627e+01 -2.45528242e-16 -4.45322088e+01
  -6.53944591e+00  8.84140370e-17 -7.34354537e-18  7.77705757e-17]]",22
